Date,Comments added
2023-09-08 14:35:00,4659
2023-09-08 14:40:00,32122
2023-09-08 14:45:00,4892
2023-09-08 14:50:00,19665
2023-09-08 14:55:00,7613
2023-09-08 15:00:00,26373
2023-09-08 15:05:00,10670
2023-09-08 15:10:00,17001
2023-09-08 15:15:00,9466
2023-09-08 15:20:00,5354
2023-09-08 15:25:00,11969
2023-09-08 15:30:00,13350
2023-09-08 15:35:00,2315
2023-09-08 15:40:00,10330
2023-09-08 15:45:00,24611
2023-09-08 15:50:00,10905
2023-09-08 15:55:00,14424
2023-09-08 16:00:00,8242
2023-09-08 16:05:00,14478
2023-09-08 16:10:00,17765
2023-09-08 16:15:00,16722
2023-09-08 16:20:00,21852
2023-09-08 16:25:00,21453
2023-09-08 16:30:00,22309
2023-09-08 16:35:00,22345
2023-09-08 16:40:00,4436
2023-09-08 16:45:00,12009
2023-09-08 16:50:00,6060
2023-09-08 16:55:00,15071
2023-09-08 17:00:00,14035
2023-09-08 17:05:00,25185
2023-09-08 17:10:00,22092
2023-09-08 17:15:00,14024
2023-09-08 17:20:00,29992
2023-09-08 17:25:00,17651
2023-09-08 17:30:00,13197
2023-09-08 17:35:00,32928
2023-09-08 17:40:00,19288
2023-09-08 17:45:00,15953
2023-09-08 17:50:00,15021
2023-09-08 17:55:00,8959
2023-09-08 18:00:00,12847
2023-09-08 18:05:00,13578
2023-09-08 18:10:00,14046
2023-09-08 18:15:00,42237
2023-09-08 18:20:00,42907
2023-09-08 18:25:00,25650
2023-09-08 18:30:00,10162
2023-09-08 18:35:00,18689
2023-09-08 18:40:00,3677
2023-09-08 18:45:00,18705
2023-09-08 18:50:00,50242
2023-09-08 18:55:00,44750
2023-09-08 19:00:00,10796
2023-09-08 19:05:00,15727
2023-09-08 19:10:00,39217
2023-09-08 19:15:00,32277
2023-09-08 19:20:00,34152
2023-09-08 19:25:00,12699
2023-09-08 19:30:00,23362
2023-09-08 19:35:00,21512
2023-09-08 19:40:00,21668
2023-09-08 19:45:00,42797
2023-09-08 19:50:00,21018
2023-09-08 19:55:00,18414
2023-09-08 20:00:00,6830
2023-09-08 20:05:00,15283
2023-09-08 20:10:00,23600
2023-09-08 20:15:00,25716
2023-09-08 20:20:00,52605
2023-09-08 20:25:00,22481
2023-09-08 20:30:00,14739
2023-09-08 20:35:00,3330
2023-09-08 20:40:00,9429
2023-09-08 20:45:00,50838
2023-09-08 20:50:00,18536
2023-09-08 20:55:00,24115
2023-09-08 21:00:00,17572
2023-09-08 21:05:00,43038
2023-09-08 21:10:00,31064
2023-09-08 21:15:00,11696
2023-09-08 21:20:00,24534
2023-09-08 21:25:00,16392
2023-09-08 21:30:00,26649
2023-09-08 21:35:00,22908
2023-09-08 21:40:00,14749
2023-09-08 21:45:00,28211
2023-09-08 21:50:00,6815
2023-09-08 21:55:00,15908
2023-09-08 22:00:00,4960
2023-09-08 22:05:00,25120
2023-09-08 22:10:00,8965
2023-09-08 22:15:00,15609
2023-09-08 22:20:00,18952
2023-09-08 22:25:00,16466
2023-09-08 22:30:00,27949
2023-09-08 22:35:00,10863
2023-09-08 22:40:00,4391
2023-09-08 22:45:00,18347
2023-09-08 22:50:00,9531
2023-09-08 22:55:00,28722
2023-09-08 23:00:00,6238
2023-09-08 23:05:00,10597
2023-09-08 23:10:00,42023
2023-09-08 23:15:00,15540
2023-09-08 23:20:00,6037
2023-09-08 23:25:00,37632
2023-09-08 23:30:00,15826
2023-09-08 23:35:00,13355
2023-09-08 23:40:00,34756
2023-09-08 23:45:00,32865
2023-09-08 23:50:00,21116
2023-09-08 23:55:00,21012
2023-09-09 00:00:00,2932
2023-09-09 00:05:00,5676
2023-09-09 00:10:00,5526
2023-09-09 00:15:00,7609
2023-09-09 00:20:00,3817
2023-09-09 00:25:00,5074
2023-09-09 00:30:00,2512
2023-09-09 00:35:00,1217
2023-09-09 00:40:00,9219
2023-09-09 00:45:00,7897
2023-09-09 00:50:00,2492
2023-09-09 00:55:00,9993
2023-09-09 01:00:00,1685
2023-09-09 01:05:00,9215
2023-09-09 01:10:00,10903
2023-09-09 01:15:00,7455
2023-09-09 01:20:00,11785
2023-09-09 01:25:00,6102
2023-09-09 01:30:00,1487
2023-09-09 01:35:00,6125
2023-09-09 01:40:00,7706
2023-09-09 01:45:00,2251
2023-09-09 01:50:00,5818
2023-09-09 01:55:00,9150
2023-09-09 02:00:00,2244
2023-09-09 02:05:00,1363
2023-09-09 02:10:00,5751
2023-09-09 02:15:00,8440
2023-09-09 02:20:00,14180
2023-09-09 02:25:00,6684
2023-09-09 02:30:00,9825
2023-09-09 02:35:00,9929
2023-09-09 02:40:00,6363
2023-09-09 02:45:00,7369
2023-09-09 02:50:00,2824
2023-09-09 02:55:00,8107
2023-09-09 03:00:00,3938
2023-09-09 03:05:00,8312
2023-09-09 03:10:00,4459
2023-09-09 03:15:00,2590
2023-09-09 03:20:00,4895
2023-09-09 03:25:00,5460
2023-09-09 03:30:00,5667
2023-09-09 03:35:00,5523
2023-09-09 03:40:00,1734
2023-09-09 03:45:00,2162
2023-09-09 03:50:00,7282
2023-09-09 03:55:00,2690
2023-09-09 04:00:00,4282
2023-09-09 04:05:00,6371
2023-09-09 04:10:00,10218
2023-09-09 04:15:00,5402
2023-09-09 04:20:00,2478
2023-09-09 04:25:00,4572
2023-09-09 04:30:00,1622
2023-09-09 04:35:00,2322
2023-09-09 04:40:00,12491
2023-09-09 04:45:00,8922
2023-09-09 04:50:00,10639
2023-09-09 04:55:00,13762
2023-09-09 05:00:00,6102
2023-09-09 05:05:00,1641
2023-09-09 05:10:00,14589
2023-09-09 05:15:00,5582
2023-09-09 05:20:00,8184
2023-09-09 05:25:00,11326
2023-09-09 05:30:00,5603
2023-09-09 05:35:00,1942
2023-09-09 05:40:00,5346
2023-09-09 05:45:00,7384
2023-09-09 05:50:00,15443
2023-09-09 05:55:00,1789
2023-09-09 06:00:00,2076
2023-09-09 06:05:00,5739
2023-09-09 06:10:00,4177
2023-09-09 06:15:00,9946
2023-09-09 06:20:00,2650
2023-09-09 06:25:00,1289
2023-09-09 06:30:00,9607
2023-09-09 06:35:00,2630
2023-09-09 06:40:00,7375
2023-09-09 06:45:00,9398
2023-09-09 06:50:00,12343
2023-09-09 06:55:00,2691
2023-09-09 07:00:00,14582
2023-09-09 07:05:00,5059
2023-09-09 07:10:00,7562
2023-09-09 07:15:00,14723
2023-09-09 07:20:00,3229
2023-09-09 07:25:00,2491
2023-09-09 07:30:00,7422
2023-09-09 07:35:00,10924
2023-09-09 07:40:00,6355
2023-09-09 07:45:00,4358
2023-09-09 07:50:00,8117
2023-09-09 07:55:00,1951
2023-09-09 08:00:00,6436
2023-09-09 08:05:00,5634
2023-09-09 08:10:00,8628
2023-09-09 08:15:00,1355
2023-09-09 08:20:00,5968
2023-09-09 08:25:00,10924
2023-09-09 08:30:00,6531
2023-09-09 08:35:00,7226
2023-09-09 08:40:00,3776
2023-09-09 08:45:00,4655
2023-09-09 08:50:00,5016
2023-09-09 08:55:00,13736
2023-09-09 09:00:00,2731
2023-09-09 09:05:00,17209
2023-09-09 09:10:00,6359
2023-09-09 09:15:00,6864
2023-09-09 09:20:00,4477
2023-09-09 09:25:00,3911
2023-09-09 09:30:00,6249
2023-09-09 09:35:00,13418
2023-09-09 09:40:00,8741
2023-09-09 09:45:00,9976
2023-09-09 09:50:00,3765
2023-09-09 09:55:00,6966
2023-09-09 10:00:00,16791
2023-09-09 10:05:00,2249
2023-09-09 10:10:00,4295
2023-09-09 10:15:00,11284
2023-09-09 10:20:00,14377
2023-09-09 10:25:00,9579
2023-09-09 10:30:00,6392
2023-09-09 10:35:00,11074
2023-09-09 10:40:00,1449
2023-09-09 10:45:00,3304
2023-09-09 10:50:00,7260
2023-09-09 10:55:00,3561
2023-09-09 11:00:00,3186
2023-09-09 11:05:00,11175
2023-09-09 11:10:00,6328
2023-09-09 11:15:00,2393
2023-09-09 11:20:00,16809
2023-09-09 11:25:00,11421
2023-09-09 11:30:00,5345
2023-09-09 11:35:00,5181
2023-09-09 11:40:00,3401
2023-09-09 11:45:00,13075
2023-09-09 11:50:00,6522
2023-09-09 11:55:00,8552
2023-09-09 12:00:00,4949
2023-09-09 12:05:00,13184
2023-09-09 12:10:00,12764
2023-09-09 12:15:00,17610
2023-09-09 12:20:00,15900
2023-09-09 12:25:00,5126
2023-09-09 12:30:00,9332
2023-09-09 12:35:00,21078
2023-09-09 12:40:00,3149
2023-09-09 12:45:00,7815
2023-09-09 12:50:00,16884
2023-09-09 12:55:00,12440
2023-09-09 13:00:00,15521
2023-09-09 13:05:00,19161
2023-09-09 13:10:00,1439
2023-09-09 13:15:00,14018
2023-09-09 13:20:00,5732
2023-09-09 13:25:00,6779
2023-09-09 13:30:00,16430
2023-09-09 13:35:00,5912
2023-09-09 13:40:00,13817
2023-09-09 13:45:00,12959
2023-09-09 13:50:00,6378
2023-09-09 13:55:00,4357
2023-09-09 14:00:00,12495
2023-09-09 14:05:00,11799
2023-09-09 14:10:00,16750
2023-09-09 14:15:00,4312
2023-09-09 14:20:00,20778
2023-09-09 14:25:00,12771
2023-09-09 14:30:00,16123
2023-09-09 14:35:00,5542
2023-09-09 14:40:00,8384
2023-09-09 14:45:00,12666
2023-09-09 14:50:00,14030
2023-09-09 14:55:00,8001
2023-09-09 15:00:00,35886
2023-09-09 15:05:00,10178
2023-09-09 15:10:00,12913
2023-09-09 15:15:00,6737
2023-09-09 15:20:00,25564
2023-09-09 15:25:00,19519
2023-09-09 15:30:00,27936
2023-09-09 15:35:00,12485
2023-09-09 15:40:00,10632
2023-09-09 15:45:00,6941
2023-09-09 15:50:00,26793
2023-09-09 15:55:00,16871
2023-09-09 16:00:00,20909
2023-09-09 16:05:00,4494
2023-09-09 16:10:00,24472
2023-09-09 16:15:00,30282
2023-09-09 16:20:00,13482
2023-09-09 16:25:00,28155
2023-09-09 16:30:00,4513
2023-09-09 16:35:00,15716
2023-09-09 16:40:00,10124
2023-09-09 16:45:00,20282
2023-09-09 16:50:00,11070
2023-09-09 16:55:00,12635
2023-09-09 17:00:00,14123
2023-09-09 17:05:00,15093
2023-09-09 17:10:00,18910
2023-09-09 17:15:00,8293
2023-09-09 17:20:00,12963
2023-09-09 17:25:00,37268
2023-09-09 17:30:00,14630
2023-09-09 17:35:00,11639
2023-09-09 17:40:00,17381
2023-09-09 17:45:00,15425
2023-09-09 17:50:00,14942
2023-09-09 17:55:00,19812
2023-09-09 18:00:00,17892
2023-09-09 18:05:00,37457
2023-09-09 18:10:00,4393
2023-09-09 18:15:00,26829
2023-09-09 18:20:00,9423
2023-09-09 18:25:00,18797
2023-09-09 18:30:00,22837
2023-09-09 18:35:00,3793
2023-09-09 18:40:00,6536
2023-09-09 18:45:00,18901
2023-09-09 18:50:00,18723
2023-09-09 18:55:00,6114
2023-09-09 19:00:00,15490
2023-09-09 19:05:00,13432
2023-09-09 19:10:00,11217
2023-09-09 19:15:00,25989
2023-09-09 19:20:00,36096
2023-09-09 19:25:00,43291
2023-09-09 19:30:00,12023
2023-09-09 19:35:00,18546
2023-09-09 19:40:00,9000
2023-09-09 19:45:00,11090
2023-09-09 19:50:00,37209
2023-09-09 19:55:00,5079
2023-09-09 20:00:00,8696
2023-09-09 20:05:00,25998
2023-09-09 20:10:00,32059
2023-09-09 20:15:00,41153
2023-09-09 20:20:00,8993
2023-09-09 20:25:00,13425
2023-09-09 20:30:00,11263
2023-09-09 20:35:00,26744
2023-09-09 20:40:00,12442
2023-09-09 20:45:00,39281
2023-09-09 20:50:00,39314
2023-09-09 20:55:00,15184
2023-09-09 21:00:00,20746
2023-09-09 21:05:00,24765
2023-09-09 21:10:00,33477
2023-09-09 21:15:00,17034
2023-09-09 21:20:00,19928
2023-09-09 21:25:00,29882
2023-09-09 21:30:00,15916
2023-09-09 21:35:00,9789
2023-09-09 21:40:00,7189
2023-09-09 21:45:00,10862
2023-09-09 21:50:00,12159
2023-09-09 21:55:00,9120
2023-09-09 22:00:00,7491
2023-09-09 22:05:00,24980
2023-09-09 22:10:00,40197
2023-09-09 22:15:00,15729
2023-09-09 22:20:00,11498
2023-09-09 22:25:00,16127
2023-09-09 22:30:00,25922
2023-09-09 22:35:00,38961
2023-09-09 22:40:00,5627
2023-09-09 22:45:00,36039
2023-09-09 22:50:00,9586
2023-09-09 22:55:00,18351
2023-09-09 23:00:00,23699
2023-09-09 23:05:00,4992
2023-09-09 23:10:00,24845
2023-09-09 23:15:00,2154
2023-09-09 23:20:00,13939
2023-09-09 23:25:00,14726
2023-09-09 23:30:00,4929
2023-09-09 23:35:00,27153
2023-09-09 23:40:00,19127
2023-09-09 23:45:00,7336
2023-09-09 23:50:00,8307
2023-09-09 23:55:00,24375
2023-09-10 00:00:00,3366
2023-09-10 00:05:00,9471
2023-09-10 00:10:00,9501
2023-09-10 00:15:00,10879
2023-09-10 00:20:00,892
2023-09-10 00:25:00,6150
2023-09-10 00:30:00,5879
2023-09-10 00:35:00,5528
2023-09-10 00:40:00,9507
2023-09-10 00:45:00,5573
2023-09-10 00:50:00,1769
2023-09-10 00:55:00,6718
2023-09-10 01:00:00,11505
2023-09-10 01:05:00,5751
2023-09-10 01:10:00,9246
2023-09-10 01:15:00,4072
2023-09-10 01:20:00,12312
2023-09-10 01:25:00,5137
2023-09-10 01:30:00,13252
2023-09-10 01:35:00,9720
2023-09-10 01:40:00,1725
2023-09-10 01:45:00,10551
2023-09-10 01:50:00,2351
2023-09-10 01:55:00,5414
2023-09-10 02:00:00,8158
2023-09-10 02:05:00,5767
2023-09-10 02:10:00,6131
2023-09-10 02:15:00,862
2023-09-10 02:20:00,13997
2023-09-10 02:25:00,2198
2023-09-10 02:30:00,8312
2023-09-10 02:35:00,15356
2023-09-10 02:40:00,11836
2023-09-10 02:45:00,1661
2023-09-10 02:50:00,1752
2023-09-10 02:55:00,6435
2023-09-10 03:00:00,1482
2023-09-10 03:05:00,6422
2023-09-10 03:10:00,2600
2023-09-10 03:15:00,5112
2023-09-10 03:20:00,11986
2023-09-10 03:25:00,9845
2023-09-10 03:30:00,6153
2023-09-10 03:35:00,6038
2023-09-10 03:40:00,2949
2023-09-10 03:45:00,6740
2023-09-10 03:50:00,3967
2023-09-10 03:55:00,9096
2023-09-10 04:00:00,4727
2023-09-10 04:05:00,4883
2023-09-10 04:10:00,8788
2023-09-10 04:15:00,2021
2023-09-10 04:20:00,1706
2023-09-10 04:25:00,6379
2023-09-10 04:30:00,10935
2023-09-10 04:35:00,7475
2023-09-10 04:40:00,6907
2023-09-10 04:45:00,11105
2023-09-10 04:50:00,2996
2023-09-10 04:55:00,13426
2023-09-10 05:00:00,10587
2023-09-10 05:05:00,8910
2023-09-10 05:10:00,8202
2023-09-10 05:15:00,5317
2023-09-10 05:20:00,9673
2023-09-10 05:25:00,3305
2023-09-10 05:30:00,2797
2023-09-10 05:35:00,3249
2023-09-10 05:40:00,6411
2023-09-10 05:45:00,5690
2023-09-10 05:50:00,7343
2023-09-10 05:55:00,5901
2023-09-10 06:00:00,5891
2023-09-10 06:05:00,1579
2023-09-10 06:10:00,13552
2023-09-10 06:15:00,9930
2023-09-10 06:20:00,5274
2023-09-10 06:25:00,1683
2023-09-10 06:30:00,959
2023-09-10 06:35:00,9972
2023-09-10 06:40:00,5333
2023-09-10 06:45:00,6938
2023-09-10 06:50:00,3877
2023-09-10 06:55:00,2886
2023-09-10 07:00:00,11197
2023-09-10 07:05:00,11835
2023-09-10 07:10:00,6358
2023-09-10 07:15:00,2473
2023-09-10 07:20:00,3005
2023-09-10 07:25:00,3939
2023-09-10 07:30:00,8524
2023-09-10 07:35:00,5493
2023-09-10 07:40:00,5899
2023-09-10 07:45:00,10211
2023-09-10 07:50:00,5432
2023-09-10 07:55:00,16467
2023-09-10 08:00:00,13176
2023-09-10 08:05:00,10630
2023-09-10 08:10:00,4389
2023-09-10 08:15:00,7583
2023-09-10 08:20:00,836
2023-09-10 08:25:00,5953
2023-09-10 08:30:00,4704
2023-09-10 08:35:00,3785
2023-09-10 08:40:00,2692
2023-09-10 08:45:00,1288
2023-09-10 08:50:00,1307
2023-09-10 08:55:00,6063
2023-09-10 09:00:00,2989
2023-09-10 09:05:00,9599
2023-09-10 09:10:00,3798
2023-09-10 09:15:00,5690
2023-09-10 09:20:00,3358
2023-09-10 09:25:00,15038
2023-09-10 09:30:00,5232
2023-09-10 09:35:00,2183
2023-09-10 09:40:00,4640
2023-09-10 09:45:00,3805
2023-09-10 09:50:00,4621
2023-09-10 09:55:00,4481
2023-09-10 10:00:00,8572
2023-09-10 10:05:00,6095
2023-09-10 10:10:00,3031
2023-09-10 10:15:00,16268
2023-09-10 10:20:00,4418
2023-09-10 10:25:00,5461
2023-09-10 10:30:00,2627
2023-09-10 10:35:00,6535
2023-09-10 10:40:00,5548
2023-09-10 10:45:00,4725
2023-09-10 10:50:00,2593
2023-09-10 10:55:00,3256
2023-09-10 11:00:00,6668
2023-09-10 11:05:00,10763
2023-09-10 11:10:00,14361
2023-09-10 11:15:00,2631
2023-09-10 11:20:00,3749
2023-09-10 11:25:00,1352
2023-09-10 11:30:00,1658
2023-09-10 11:35:00,8690
2023-09-10 11:40:00,11282
2023-09-10 11:45:00,5684
2023-09-10 11:50:00,12165
2023-09-10 11:55:00,12591
2023-09-10 12:00:00,13107
2023-09-10 12:05:00,5673
2023-09-10 12:10:00,4887
2023-09-10 12:15:00,9967
2023-09-10 12:20:00,3552
2023-09-10 12:25:00,11557
2023-09-10 12:30:00,19643
2023-09-10 12:35:00,18455
2023-09-10 12:40:00,23958
2023-09-10 12:45:00,10542
2023-09-10 12:50:00,9941
2023-09-10 12:55:00,3563
2023-09-10 13:00:00,7888
2023-09-10 13:05:00,15360
2023-09-10 13:10:00,7668
2023-09-10 13:15:00,3677
2023-09-10 13:20:00,15468
2023-09-10 13:25:00,4463
2023-09-10 13:30:00,5694
2023-09-10 13:35:00,9175
2023-09-10 13:40:00,9356
2023-09-10 13:45:00,14105
2023-09-10 13:50:00,4473
2023-09-10 13:55:00,8056
2023-09-10 14:00:00,3503
2023-09-10 14:05:00,25468
2023-09-10 14:10:00,5901
2023-09-10 14:15:00,5269
2023-09-10 14:20:00,4332
2023-09-10 14:25:00,12714
2023-09-10 14:30:00,26296
2023-09-10 14:35:00,5552
2023-09-10 14:40:00,19303
2023-09-10 14:45:00,23997
2023-09-10 14:50:00,5971
2023-09-10 14:55:00,8942
2023-09-10 15:00:00,26174
2023-09-10 15:05:00,10639
2023-09-10 15:10:00,26086
2023-09-10 15:15:00,22369
2023-09-10 15:20:00,31828
2023-09-10 15:25:00,12659
2023-09-10 15:30:00,26789
2023-09-10 15:35:00,3255
2023-09-10 15:40:00,18373
2023-09-10 15:45:00,6657
2023-09-10 15:50:00,25189
2023-09-10 15:55:00,7639
2023-09-10 16:00:00,12584
2023-09-10 16:05:00,34959
2023-09-10 16:10:00,18044
2023-09-10 16:15:00,7941
2023-09-10 16:20:00,30222
2023-09-10 16:25:00,27534
2023-09-10 16:30:00,6634
2023-09-10 16:35:00,28520
2023-09-10 16:40:00,15418
2023-09-10 16:45:00,24102
2023-09-10 16:50:00,29724
2023-09-10 16:55:00,20507
2023-09-10 17:00:00,15116
2023-09-10 17:05:00,26707
2023-09-10 17:10:00,16074
2023-09-10 17:15:00,21402
2023-09-10 17:20:00,40231
2023-09-10 17:25:00,16807
2023-09-10 17:30:00,18968
2023-09-10 17:35:00,18341
2023-09-10 17:40:00,41573
2023-09-10 17:45:00,29693
2023-09-10 17:50:00,3490
2023-09-10 17:55:00,5410
2023-09-10 18:00:00,11048
2023-09-10 18:05:00,12558
2023-09-10 18:10:00,35015
2023-09-10 18:15:00,11283
2023-09-10 18:20:00,30745
2023-09-10 18:25:00,21428
2023-09-10 18:30:00,7260
2023-09-10 18:35:00,3709
2023-09-10 18:40:00,12685
2023-09-10 18:45:00,8819
2023-09-10 18:50:00,11634
2023-09-10 18:55:00,21801
2023-09-10 19:00:00,5631
2023-09-10 19:05:00,27995
2023-09-10 19:10:00,4926
2023-09-10 19:15:00,19739
2023-09-10 19:20:00,9109
2023-09-10 19:25:00,6257
2023-09-10 19:30:00,10806
2023-09-10 19:35:00,23105
2023-09-10 19:40:00,41332
2023-09-10 19:45:00,12870
2023-09-10 19:50:00,17288
2023-09-10 19:55:00,17827
2023-09-10 20:00:00,26828
2023-09-10 20:05:00,19623
2023-09-10 20:10:00,32409
2023-09-10 20:15:00,30903
2023-09-10 20:20:00,14583
2023-09-10 20:25:00,4921
2023-09-10 20:30:00,19876
2023-09-10 20:35:00,10257
2023-09-10 20:40:00,25103
2023-09-10 20:45:00,13062
2023-09-10 20:50:00,26298
2023-09-10 20:55:00,21510
2023-09-10 21:00:00,35471
2023-09-10 21:05:00,10149
2023-09-10 21:10:00,9473
2023-09-10 21:15:00,33263
2023-09-10 21:20:00,5977
2023-09-10 21:25:00,21201
2023-09-10 21:30:00,26700
2023-09-10 21:35:00,15489
2023-09-10 21:40:00,16446
2023-09-10 21:45:00,17613
2023-09-10 21:50:00,8076
2023-09-10 21:55:00,30095
2023-09-10 22:00:00,18527
2023-09-10 22:05:00,8149
2023-09-10 22:10:00,31743
2023-09-10 22:15:00,14017
2023-09-10 22:20:00,6621
2023-09-10 22:25:00,8592
2023-09-10 22:30:00,35070
2023-09-10 22:35:00,29641
2023-09-10 22:40:00,11473
2023-09-10 22:45:00,36491
2023-09-10 22:50:00,32428
2023-09-10 22:55:00,5471
2023-09-10 23:00:00,36147
2023-09-10 23:05:00,25997
2023-09-10 23:10:00,22776
2023-09-10 23:15:00,28887
2023-09-10 23:20:00,28584
2023-09-10 23:25:00,30099
2023-09-10 23:30:00,24269
2023-09-10 23:35:00,6069
2023-09-10 23:40:00,8788
2023-09-10 23:45:00,8669
2023-09-10 23:50:00,19122
2023-09-10 23:55:00,7028
2023-09-11 00:00:00,2424
2023-09-11 00:05:00,6574
2023-09-11 00:10:00,5784
2023-09-11 00:15:00,11456
2023-09-11 00:20:00,13571
2023-09-11 00:25:00,2428
2023-09-11 00:30:00,1589
2023-09-11 00:35:00,8822
2023-09-11 00:40:00,4308
2023-09-11 00:45:00,1442
2023-09-11 00:50:00,1896
2023-09-11 00:55:00,9069
2023-09-11 01:00:00,6672
2023-09-11 01:05:00,4577
2023-09-11 01:10:00,8366
2023-09-11 01:15:00,6434
2023-09-11 01:20:00,4734
2023-09-11 01:25:00,9596
2023-09-11 01:30:00,5424
2023-09-11 01:35:00,2161
2023-09-11 01:40:00,5921
2023-09-11 01:45:00,2409
2023-09-11 01:50:00,1273
2023-09-11 01:55:00,757
2023-09-11 02:00:00,4185
2023-09-11 02:05:00,4588
2023-09-11 02:10:00,5339
2023-09-11 02:15:00,4249
2023-09-11 02:20:00,2304
2023-09-11 02:25:00,6801
2023-09-11 02:30:00,8753
2023-09-11 02:35:00,7985
2023-09-11 02:40:00,7188
2023-09-11 02:45:00,13752
2023-09-11 02:50:00,5870
2023-09-11 02:55:00,4641
2023-09-11 03:00:00,8875
2023-09-11 03:05:00,6783
2023-09-11 03:10:00,9252
2023-09-11 03:15:00,3187
2023-09-11 03:20:00,1300
2023-09-11 03:25:00,2124
2023-09-11 03:30:00,4504
2023-09-11 03:35:00,6239
2023-09-11 03:40:00,9095
2023-09-11 03:45:00,4236
2023-09-11 03:50:00,9133
2023-09-11 03:55:00,1218
2023-09-11 04:00:00,11232
2023-09-11 04:05:00,6839
2023-09-11 04:10:00,11089
2023-09-11 04:15:00,3933
2023-09-11 04:20:00,11634
2023-09-11 04:25:00,5515
2023-09-11 04:30:00,2925
2023-09-11 04:35:00,5852
2023-09-11 04:40:00,5141
2023-09-11 04:45:00,5007
2023-09-11 04:50:00,9437
2023-09-11 04:55:00,4692
2023-09-11 05:00:00,4247
2023-09-11 05:05:00,2483
2023-09-11 05:10:00,5500
2023-09-11 05:15:00,2575
2023-09-11 05:20:00,5163
2023-09-11 05:25:00,8368
2023-09-11 05:30:00,7297
2023-09-11 05:35:00,4820
2023-09-11 05:40:00,14013
2023-09-11 05:45:00,7037
2023-09-11 05:50:00,2626
2023-09-11 05:55:00,2680
2023-09-11 06:00:00,3273
2023-09-11 06:05:00,2318
2023-09-11 06:10:00,1646
2023-09-11 06:15:00,5796
2023-09-11 06:20:00,3331
2023-09-11 06:25:00,6359
2023-09-11 06:30:00,8357
2023-09-11 06:35:00,6273
2023-09-11 06:40:00,5341
2023-09-11 06:45:00,8369
2023-09-11 06:50:00,6826
2023-09-11 06:55:00,3303
2023-09-11 07:00:00,10482
2023-09-11 07:05:00,5001
2023-09-11 07:10:00,7092
2023-09-11 07:15:00,4663
2023-09-11 07:20:00,11146
2023-09-11 07:25:00,5216
2023-09-11 07:30:00,8901
2023-09-11 07:35:00,2230
2023-09-11 07:40:00,3430
2023-09-11 07:45:00,2201
2023-09-11 07:50:00,2588
2023-09-11 07:55:00,2451
2023-09-11 08:00:00,6339
2023-09-11 08:05:00,6400
2023-09-11 08:10:00,6309
2023-09-11 08:15:00,6980
2023-09-11 08:20:00,14838
2023-09-11 08:25:00,6621
2023-09-11 08:30:00,9985
2023-09-11 08:35:00,3992
2023-09-11 08:40:00,9240
2023-09-11 08:45:00,7257
2023-09-11 08:50:00,7712
2023-09-11 08:55:00,9664
2023-09-11 09:00:00,5305
2023-09-11 09:05:00,3953
2023-09-11 09:10:00,10942
2023-09-11 09:15:00,15138
2023-09-11 09:20:00,3158
2023-09-11 09:25:00,6225
2023-09-11 09:30:00,6846
2023-09-11 09:35:00,2337
2023-09-11 09:40:00,2057
2023-09-11 09:45:00,5868
2023-09-11 09:50:00,11566
2023-09-11 09:55:00,10323
2023-09-11 10:00:00,6189
2023-09-11 10:05:00,7511
2023-09-11 10:10:00,6979
2023-09-11 10:15:00,7214
2023-09-11 10:20:00,10266
2023-09-11 10:25:00,2601
2023-09-11 10:30:00,9102
2023-09-11 10:35:00,10535
2023-09-11 10:40:00,7074
2023-09-11 10:45:00,12155
2023-09-11 10:50:00,3107
2023-09-11 10:55:00,3882
2023-09-11 11:00:00,3942
2023-09-11 11:05:00,6673
2023-09-11 11:10:00,1540
2023-09-11 11:15:00,8946
2023-09-11 11:20:00,10407
2023-09-11 11:25:00,7875
2023-09-11 11:30:00,9405
2023-09-11 11:35:00,9893
2023-09-11 11:40:00,9372
2023-09-11 11:45:00,5508
2023-09-11 11:50:00,10407
2023-09-11 11:55:00,8982
2023-09-11 12:00:00,3625
2023-09-11 12:05:00,5165
2023-09-11 12:10:00,4469
2023-09-11 12:15:00,16009
2023-09-11 12:20:00,6326
2023-09-11 12:25:00,6022
2023-09-11 12:30:00,4951
2023-09-11 12:35:00,4145
2023-09-11 12:40:00,7541
2023-09-11 12:45:00,3217
2023-09-11 12:50:00,9181
2023-09-11 12:55:00,19255
2023-09-11 13:00:00,2916
2023-09-11 13:05:00,8645
2023-09-11 13:10:00,18175
2023-09-11 13:15:00,7207
2023-09-11 13:20:00,11486
2023-09-11 13:25:00,3563
2023-09-11 13:30:00,8344
2023-09-11 13:35:00,9448
2023-09-11 13:40:00,24980
2023-09-11 13:45:00,11440
2023-09-11 13:50:00,12193
2023-09-11 13:55:00,8558
2023-09-11 14:00:00,17768
2023-09-11 14:05:00,12409
2023-09-11 14:10:00,12902
2023-09-11 14:15:00,27159
2023-09-11 14:20:00,5875
2023-09-11 14:25:00,4929
2023-09-11 14:30:00,7635
2023-09-11 14:35:00,5732
2023-09-11 14:40:00,9665
2023-09-11 14:45:00,9659
2023-09-11 14:50:00,7401
2023-09-11 14:55:00,9935
2023-09-11 15:00:00,37710
2023-09-11 15:05:00,11599
2023-09-11 15:10:00,12138
2023-09-11 15:15:00,12617
2023-09-11 15:20:00,13652
