Transaction_ID,Date,Store,Product,Quantity,Unit_Price,Discount_Percent,Total_Amount,Payment_Method,Customer_Age,Customer_Gender
TXN_046369,2023-11-17,Store_D,Keyboard,2,1307.13,10,2352.84,Credit Card,16,Male
TXN_046370,2023-09-11,Store_A,Camera,3,42766.63,20,102639.91,Debit Card,35,Male
TXN_046371,2023-10-10,Store_D,Speaker,4,3164.04,0,12656.15,Wallet,19,Male
TXN_046372,2023-06-29,Store_E,Cable,4,202.72,0,810.89,Net Banking,49,Female
TXN_046373,2023-05-23,Store_D,Mouse,5,756.53,10,3404.41,Wallet,29,Male
TXN_046374,2023-08-12,Store_E,Keyboard,3,1393.08,0,4179.24,Credit Card,38,Other
TXN_046375,2024-01-22,Store_C,Speaker,9,2898.18,5,24779.45,Wallet,26,Other
TXN_046376,2024-11-22,Store_D,RAM,1,2838.19,10,2554.37,Net Banking,45,Female
TXN_046377,2024-07-31,Store_C,Headphones,9,1801.29,15,13779.89,Credit Card,35,Male
TXN_046378,2023-09-10,Store_C,Mouse,6,671.75,5,3829.0,Credit Card,25,Male
TXN_046379,2024-12-06,Store_C,Mouse,3,904.99,15,2307.73,Credit Card,33,Female
TXN_046380,2023-02-01,Store_E,RAM,2,2883.23,10,5189.82,Wallet,21,Other
TXN_046381,2023-03-17,Store_B,Charger,2,519.35,0,1038.69,Cash,29,Other
TXN_046382,2023-07-15,Store_C,Cable,4,211.28,5,802.86,Wallet,32,Male
TXN_046383,2024-11-28,Store_B,Laptop,5,68974.8,0,344874.02,Wallet,26,Female
TXN_046384,2023-11-02,Store_C,Printer,3,13041.16,0,39123.49,Wallet,12,Other
TXN_046385,2024-05-13,Store_B,Printer,3,13198.13,25,29695.79,Net Banking,42,Male
TXN_046386,2023-10-24,Store_D,Speaker,2,2783.88,10,5010.98,Credit Card,24,Other
TXN_046387,2024-04-21,Store_A,Charger,9,479.19,10,3881.4,Credit Card,32,Other
TXN_046388,2023-04-09,Store_D,Phone,2,34153.21,0,68306.41,UPI,52,Female
TXN_046389,2024-07-19,Store_C,SSD,8,3631.31,10,26145.44,Cash,35,Male
TXN_046390,2024-07-03,Store_A,Mouse,7,578.01,0,4046.1,UPI,35,Female
TXN_046391,2024-02-27,Store_C,Printer,9,11876.26,15,90853.39,Debit Card,28,Male
TXN_046392,2024-05-03,Store_A,Speaker,1,3463.39,10,3117.05,Cash,53,Male
TXN_046393,2024-11-24,Store_C,Charger,3,465.28,25,1046.89,Net Banking,28,Female
TXN_046394,2023-08-30,Store_D,Keyboard,9,936.2,15,7161.92,Wallet,49,Female
TXN_046395,2023-11-20,Store_E,Speaker,2,2730.27,5,5187.51,UPI,23,Other
TXN_046396,2023-07-25,Store_B,Tablet,4,23389.07,20,74845.04,Net Banking,35,Female
TXN_046397,2023-06-29,Store_A,RAM,9,3299.0,10,26721.92,Wallet,27,Male
TXN_046398,2023-03-04,Store_D,SSD,3,4162.31,10,11238.24,Net Banking,66,Male
TXN_046399,2024-10-20,Store_B,SSD,2,4447.93,10,8006.28,Net Banking,51,Other
TXN_046400,2023-02-06,Store_A,Keyboard,1,1141.5,10,1027.35,Cash,45,Other
TXN_046401,2024-02-10,Store_D,Laptop,3,58173.2,0,174519.61,Credit Card,34,Male
TXN_046402,2023-01-27,Store_E,Printer,7,13979.66,10,88071.88,Debit Card,30,Male
TXN_046403,2023-09-25,Store_A,Laptop,4,52964.27,15,180078.52,Wallet,23,Male
TXN_046404,2024-07-01,Store_A,Mouse,8,755.81,15,5139.53,UPI,38,Other
TXN_046405,2024-04-28,Store_E,RAM,7,2613.82,15,15552.23,UPI,50,Other
TXN_046406,2024-09-07,Store_E,RAM,5,3152.3,0,15761.52,Cash,46,Female
TXN_046407,2023-06-25,Store_C,Phone,8,29280.39,0,234243.1,Credit Card,20,Female
TXN_046408,2024-12-12,Store_C,Speaker,8,2663.99,0,21311.92,Credit Card,36,Other
TXN_046409,2024-07-30,Store_E,SSD,2,4280.51,20,6848.82,Cash,48,Other
TXN_046410,2024-05-05,Store_D,Charger,3,506.36,0,1519.09,UPI,35,Other
TXN_046411,2023-04-04,Store_C,SSD,1,4064.06,15,3454.45,Cash,40,Other
TXN_046412,2024-04-05,Store_E,Headphones,3,1775.29,10,4793.29,Net Banking,49,Female
TXN_046413,2024-11-09,Store_A,Monitor,8,17492.48,0,139939.88,Net Banking,24,Other
TXN_046414,2023-07-22,Store_E,RAM,5,3002.69,5,14262.78,Wallet,55,Female
TXN_046415,2024-07-09,Store_A,Speaker,6,2387.08,0,14322.47,Credit Card,29,Male
TXN_046416,2023-12-21,Store_A,Monitor,8,21144.78,20,135326.59,Debit Card,49,Other
TXN_046417,2023-10-05,Store_E,Keyboard,5,1220.05,5,5795.24,UPI,33,Other
TXN_046418,2023-06-24,Store_C,SSD,8,3997.29,20,25582.68,Credit Card,21,Other
TXN_046419,2023-09-10,Store_D,Printer,8,15182.17,0,121457.38,Net Banking,35,Female
TXN_046420,2024-05-30,Store_D,Mouse,5,721.18,10,3245.29,Credit Card,34,Male
TXN_046421,2024-01-07,Store_E,Mouse,3,780.52,10,2107.4,Debit Card,45,Other
TXN_046422,2024-06-03,Store_E,RAM,6,3436.65,5,19588.9,Wallet,33,Male
TXN_046423,2024-01-26,Store_D,Cable,8,213.36,0,1706.89,UPI,28,Male
TXN_046424,2024-10-17,Store_B,Speaker,6,2621.46,0,15728.74,Wallet,39,Other
TXN_046425,2024-03-29,Store_E,Cable,8,187.3,20,1198.71,Debit Card,43,Other
TXN_046426,2023-03-12,Store_E,Monitor,8,20071.74,20,128459.15,Cash,38,Female
TXN_046427,2024-04-09,Store_D,Phone,2,34978.66,15,59463.72,UPI,40,Other
TXN_046428,2023-02-19,Store_A,Speaker,4,3026.28,0,12105.13,Net Banking,47,Female
TXN_046429,2024-03-14,Store_B,Camera,8,40670.25,0,325361.98,Wallet,27,Male
TXN_046430,2023-12-26,Store_E,SSD,8,3465.27,0,27722.13,Debit Card,26,Male
TXN_046431,2023-04-20,Store_C,Phone,4,23791.3,10,85648.68,UPI,49,Male
TXN_046432,2024-04-01,Store_E,Camera,2,38520.2,10,69336.37,Debit Card,36,Other
TXN_046433,2024-10-03,Store_D,RAM,6,3494.36,10,18869.52,Debit Card,17,Female
TXN_046434,2023-03-05,Store_B,SSD,1,4607.13,5,4376.77,Wallet,51,Female
TXN_046435,2024-01-04,Store_B,Keyboard,1,1201.42,0,1201.42,Net Banking,24,Female
TXN_046436,2023-07-16,Store_E,Cable,3,246.53,0,739.58,Wallet,48,Male
TXN_046437,2023-08-03,Store_C,Cable,6,248.79,0,1492.72,Cash,22,Female
TXN_046438,2023-11-20,Store_C,Monitor,7,20121.98,5,133811.16,Wallet,23,Female
TXN_046439,2023-03-18,Store_C,Camera,4,28955.28,10,104239.01,Cash,37,Other
TXN_046440,2024-01-31,Store_A,Mouse,7,908.0,0,6356.0,Credit Card,37,Other
TXN_046441,2023-02-27,Store_B,Laptop,7,61925.12,0,433475.84,Debit Card,43,Female
TXN_046442,2024-01-01,Store_B,Camera,4,41880.94,10,150771.37,Cash,51,Male
TXN_046443,2024-08-11,Store_E,Charger,8,481.59,20,3082.15,Credit Card,23,Male
TXN_046444,2024-04-05,Store_A,Headphones,4,2077.33,0,8309.33,Credit Card,44,Female
TXN_046445,2024-07-12,Store_C,Tablet,3,28618.33,15,72976.75,Debit Card,18,Female
TXN_046446,2024-07-16,Store_A,Headphones,2,1983.9,0,3967.79,Wallet,33,Female
TXN_046447,2024-12-06,Store_D,Charger,8,501.08,10,3607.78,UPI,19,Female
TXN_046448,2024-02-03,Store_D,Mouse,7,851.85,15,5068.53,Credit Card,34,Other
TXN_046449,2024-10-04,Store_A,Camera,1,37834.42,0,37834.42,Net Banking,39,Other
TXN_046450,2023-12-30,Store_C,Cable,8,205.94,10,1482.8,Cash,34,Other
TXN_046451,2024-06-15,Store_B,Headphones,2,2201.54,5,4182.93,Credit Card,29,Male
TXN_046452,2023-05-20,Store_D,Speaker,8,3217.51,0,25740.11,UPI,44,Other
TXN_046453,2024-04-04,Store_B,Phone,7,32101.19,0,224708.3,Credit Card,31,Male
TXN_046454,2023-06-14,Store_C,Printer,5,14895.71,0,74478.54,UPI,33,Male
TXN_046455,2024-10-10,Store_E,Charger,8,579.72,0,4637.76,Net Banking,43,Female
TXN_046456,2024-12-17,Store_D,Charger,8,514.06,5,3906.89,Wallet,32,Other
TXN_046457,2024-11-16,Store_E,Tablet,9,23707.99,0,213371.87,Cash,19,Female
TXN_046458,2024-06-06,Store_A,Cable,1,231.78,10,208.61,UPI,46,Other
TXN_046459,2024-05-03,Store_C,Cable,6,221.17,5,1260.69,Wallet,34,Female
TXN_046460,2023-07-31,Store_B,Headphones,1,2042.52,5,1940.4,Debit Card,28,Male
TXN_046461,2023-10-22,Store_E,Keyboard,7,1136.17,5,7555.56,Net Banking,46,Female
TXN_046462,2023-05-15,Store_C,Camera,4,38484.21,5,146240.02,Net Banking,53,Female
TXN_046463,2024-07-06,Store_E,SSD,2,3847.69,10,6925.84,Net Banking,49,Male
TXN_046464,2024-03-11,Store_B,RAM,2,2875.16,10,5175.29,Cash,57,Male
TXN_046465,2024-04-11,Store_E,Printer,4,14730.16,0,58920.62,Wallet,48,Female
TXN_046466,2024-09-04,Store_D,Camera,6,40720.67,5,232107.82,Credit Card,31,Male
TXN_046467,2023-03-10,Store_C,Speaker,3,2944.3,25,6624.69,Net Banking,28,Other
TXN_046468,2023-09-28,Store_E,Keyboard,8,1302.4,20,8335.37,Cash,31,Male
TXN_046469,2023-12-28,Store_A,Router,7,2265.13,10,14270.33,UPI,39,Male
TXN_046470,2024-07-01,Store_B,RAM,2,3201.44,15,5442.45,Debit Card,31,Male
TXN_046471,2023-03-03,Store_A,Charger,1,544.54,0,544.54,UPI,35,Male
TXN_046472,2024-09-08,Store_E,Cable,6,232.58,20,1116.38,Net Banking,41,Other
TXN_046473,2023-11-04,Store_D,Router,7,2817.67,0,19723.71,Debit Card,36,Male
TXN_046474,2023-05-27,Store_E,Headphones,9,1858.49,0,16726.41,Wallet,29,Male
TXN_046475,2024-10-24,Store_A,Monitor,9,21329.98,0,191969.81,Credit Card,33,Male
TXN_046476,2024-12-21,Store_E,Speaker,4,2898.0,5,11012.4,Wallet,54,Male
TXN_046477,2024-12-02,Store_A,Speaker,9,2726.42,0,24537.79,Net Banking,24,Other
TXN_046478,2023-04-19,Store_E,SSD,3,3777.66,15,9633.04,Debit Card,29,Female
TXN_046479,2023-05-20,Store_D,Speaker,8,3686.51,0,29492.06,Cash,40,Female
TXN_046480,2024-09-30,Store_D,Printer,2,15063.13,5,28619.95,Debit Card,27,Other
TXN_046481,2023-11-26,Store_C,Tablet,4,24820.49,0,99281.97,Net Banking,36,Male
TXN_046482,2024-02-08,Store_C,Printer,9,17754.34,20,127831.25,Wallet,25,Male
TXN_046483,2023-11-25,Store_C,Headphones,1,1888.41,0,1888.41,Debit Card,34,Female
TXN_046484,2024-07-02,Store_B,SSD,6,4711.28,10,25440.92,Wallet,32,Other
TXN_046485,2024-05-29,Store_B,Tablet,8,23936.53,5,181917.63,Debit Card,30,Female
TXN_046486,2023-01-01,Store_D,SSD,4,4255.79,10,15320.83,UPI,30,Female
TXN_046487,2024-11-24,Store_A,Charger,8,426.17,5,3238.89,Debit Card,13,Other
TXN_046488,2024-05-29,Store_D,Laptop,8,52455.44,15,356696.97,Debit Card,33,Male
TXN_046489,2023-07-22,Store_A,Monitor,3,21817.93,10,58908.42,Net Banking,37,Female
TXN_046490,2023-10-27,Store_B,Printer,6,15312.25,0,91873.48,Credit Card,45,Female
TXN_046491,2023-04-29,Store_D,Router,3,2249.83,5,6412.03,UPI,32,Other
TXN_046492,2024-01-19,Store_C,Router,3,2172.46,10,5865.64,Credit Card,43,Male
TXN_046493,2023-10-04,Store_C,Laptop,1,62809.81,15,53388.34,Credit Card,31,Other
TXN_046494,2024-07-05,Store_C,Monitor,6,21061.09,5,120048.23,Net Banking,33,Male
TXN_046495,2024-07-19,Store_A,Cable,4,205.51,10,739.84,Wallet,28,Female
TXN_046496,2024-03-18,Store_E,Monitor,7,17450.08,0,122150.56,Net Banking,30,Female
TXN_046497,2024-12-17,Store_A,Monitor,7,23608.91,15,140472.99,Net Banking,56,Male
TXN_046498,2024-04-28,Store_E,SSD,1,3717.96,10,3346.16,Cash,61,Male
TXN_046499,2024-02-17,Store_E,Keyboard,3,1231.23,10,3324.33,Debit Card,25,Female
TXN_046500,2023-08-28,Store_B,Monitor,9,16216.19,0,145945.75,Net Banking,21,Other
TXN_046501,2024-09-19,Store_E,Phone,5,30188.67,0,150943.34,Credit Card,46,Male
TXN_046502,2023-06-22,Store_B,RAM,3,2945.32,5,8394.18,Debit Card,24,Male
TXN_046503,2023-11-07,Store_B,Cable,9,200.91,0,1808.21,Debit Card,42,Female
TXN_046504,2023-05-21,Store_D,Monitor,4,16944.46,15,57611.15,Wallet,45,Male
TXN_046505,2023-04-10,Store_E,Laptop,1,56695.78,10,51026.21,Cash,38,Female
TXN_046506,2024-03-31,Store_A,Tablet,5,23334.58,5,110839.27,Cash,21,Male
TXN_046507,2023-07-27,Store_A,Tablet,4,20677.69,5,78575.22,Net Banking,35,Female
TXN_046508,2023-10-22,Store_E,Speaker,7,3499.16,0,24494.09,Credit Card,47,Male
TXN_046509,2024-07-17,Store_A,Camera,5,39561.72,5,187918.15,Wallet,30,Male
TXN_046510,2024-12-29,Store_A,RAM,9,2991.98,0,26927.84,Wallet,28,Male
TXN_046511,2024-06-01,Store_B,RAM,3,3067.51,10,8282.27,Cash,31,Other
TXN_046512,2024-11-05,Store_C,Charger,8,467.42,20,2991.51,Net Banking,41,Male
TXN_046513,2024-03-20,Store_E,Camera,1,42251.99,15,35914.19,UPI,34,Male
TXN_046514,2023-06-27,Store_D,Monitor,6,16920.63,0,101523.8,Debit Card,35,Female
TXN_046515,2024-07-23,Store_C,Headphones,4,2074.43,5,7882.84,Debit Card,26,Other
TXN_046516,2023-07-01,Store_E,Keyboard,7,1129.63,0,7907.43,Wallet,49,Male
TXN_046517,2024-11-17,Store_A,Phone,1,30619.65,0,30619.65,Wallet,43,Other
TXN_046518,2024-11-23,Store_C,Monitor,5,18018.69,0,90093.45,Credit Card,11,Male
TXN_046519,2024-04-03,Store_E,Keyboard,7,1039.74,20,5822.53,UPI,18,Other
TXN_046520,2023-04-07,Store_E,RAM,4,3396.55,15,11548.27,Cash,46,Other
TXN_046521,2023-06-02,Store_E,Phone,8,30235.47,20,193507.01,Cash,23,Other
TXN_046522,2023-07-24,Store_A,Speaker,2,3047.07,5,5789.44,Debit Card,46,Male
TXN_046523,2024-11-03,Store_A,RAM,3,2977.47,10,8039.18,Wallet,33,Other
TXN_046524,2024-01-22,Store_C,Mouse,7,922.4,0,6456.79,Credit Card,32,Other
TXN_046525,2023-08-04,Store_C,Cable,8,212.39,20,1359.27,Net Banking,26,Female
TXN_046526,2024-07-31,Store_B,Mouse,9,680.6,5,5819.15,Net Banking,34,Male
TXN_046527,2023-07-18,Store_A,Tablet,4,24206.52,0,96826.09,Debit Card,34,Other
TXN_046528,2024-10-29,Store_A,Printer,5,14713.33,10,66209.99,Cash,39,Male
TXN_046529,2024-12-18,Store_A,RAM,9,3102.75,5,26528.53,Debit Card,25,Male
TXN_046530,2024-02-15,Store_A,SSD,2,3985.0,10,7173.01,Wallet,29,Other
TXN_046531,2023-10-08,Store_D,Speaker,4,2735.7,25,8207.1,Debit Card,30,Male
TXN_046532,2023-04-02,Store_C,Mouse,6,663.33,20,3184.0,UPI,32,Female
TXN_046533,2024-01-04,Store_A,RAM,2,3029.54,0,6059.08,Debit Card,24,Male
TXN_046534,2023-07-25,Store_C,Laptop,3,61480.53,5,175219.51,Wallet,40,Other
TXN_046535,2023-09-21,Store_C,Charger,9,488.69,0,4398.23,Wallet,47,Male
TXN_046536,2024-12-16,Store_B,Cable,5,202.37,0,1011.87,Wallet,44,Female
TXN_046537,2024-05-07,Store_C,SSD,8,4141.51,15,28162.27,Net Banking,14,Male
TXN_046538,2024-02-10,Store_E,Speaker,2,2739.24,0,5478.49,Wallet,31,Female
TXN_046539,2023-11-22,Store_E,Phone,5,33391.77,0,166958.86,Wallet,27,Other
TXN_046540,2024-04-29,Store_A,Speaker,3,2926.23,0,8778.7,Cash,42,Other
TXN_046541,2024-08-14,Store_A,Printer,3,17397.55,0,52192.66,Credit Card,26,Male
TXN_046542,2023-09-08,Store_A,Keyboard,7,1196.16,0,8373.14,UPI,42,Female
TXN_046543,2024-09-04,Store_C,Charger,4,514.32,5,1954.43,Cash,43,Other
TXN_046544,2024-02-11,Store_E,Monitor,4,19749.52,0,78998.1,Wallet,50,Other
TXN_046545,2024-02-29,Store_A,Charger,5,521.36,0,2606.81,UPI,45,Other
TXN_046546,2024-03-01,Store_A,Mouse,4,828.75,20,2652.0,Debit Card,23,Other
TXN_046547,2024-07-02,Store_C,Tablet,9,22435.52,0,201919.72,Debit Card,39,Male
TXN_046548,2023-03-22,Store_E,Camera,7,38110.92,10,240098.81,Credit Card,53,Male
TXN_046549,2023-06-06,Store_C,Headphones,2,2252.35,20,3603.76,Debit Card,34,Female
TXN_046550,2023-05-30,Store_B,RAM,5,3316.67,5,15754.19,Credit Card,40,Female
TXN_046551,2024-01-19,Store_B,Speaker,5,2997.06,20,11988.23,Credit Card,33,Other
TXN_046552,2024-05-31,Store_D,Tablet,6,21296.16,10,114999.28,Cash,54,Other
TXN_046553,2023-10-16,Store_A,Headphones,6,1854.23,0,11125.38,Credit Card,23,Male
TXN_046554,2024-04-26,Store_D,Monitor,6,19332.07,0,115992.43,Wallet,32,Other
TXN_046555,2024-01-19,Store_A,Speaker,4,2981.94,5,11331.35,Cash,29,Male
TXN_046556,2023-11-08,Store_C,Laptop,8,55108.74,0,440869.9,Credit Card,30,Female
TXN_046557,2024-04-17,Store_E,Speaker,2,2937.43,0,5874.86,Cash,17,Female
TXN_046558,2024-01-09,Store_A,Charger,3,526.14,10,1420.58,Wallet,38,Male
TXN_046559,2023-09-10,Store_A,Monitor,5,21787.2,0,108936.01,Debit Card,36,Male
TXN_046560,2023-06-22,Store_A,Mouse,4,711.5,15,2419.11,Credit Card,28,Other
TXN_046561,2023-08-24,Store_B,Printer,5,12779.86,5,60704.31,Credit Card,30,Female
TXN_046562,2023-06-15,Store_B,Laptop,3,48313.2,0,144939.61,Net Banking,35,Male
TXN_046563,2023-05-19,Store_C,SSD,8,3765.42,5,28617.22,Wallet,32,Female
TXN_046564,2024-05-31,Store_A,Printer,4,12974.08,10,46706.68,Debit Card,37,Female
TXN_046565,2024-10-22,Store_C,Printer,7,16657.02,0,116599.12,Cash,41,Female
TXN_046566,2024-06-17,Store_C,Speaker,6,3017.54,5,17199.97,Debit Card,49,Male
TXN_046567,2023-11-15,Store_A,Printer,6,14244.37,0,85466.19,UPI,41,Male
TXN_046568,2023-04-20,Store_E,Camera,7,40018.52,0,280129.65,Credit Card,38,Other
TXN_046569,2024-02-09,Store_D,Charger,7,545.01,5,3624.32,Debit Card,37,Female
TXN_046570,2024-10-03,Store_A,Charger,9,512.01,5,4377.71,UPI,35,Other
TXN_046571,2023-06-26,Store_A,Headphones,2,1921.73,10,3459.11,Net Banking,21,Other
TXN_046572,2024-10-13,Store_D,Speaker,8,2750.53,5,20904.02,Wallet,37,Male
TXN_046573,2024-01-19,Store_A,Monitor,1,22742.04,10,20467.83,Credit Card,32,Other
TXN_046574,2024-11-07,Store_B,RAM,9,2892.55,0,26032.91,UPI,31,Other
TXN_046575,2023-02-04,Store_B,Tablet,2,25580.93,0,51161.85,Wallet,51,Male
TXN_046576,2023-08-31,Store_C,Laptop,7,46357.02,0,324499.13,UPI,30,Male
TXN_046577,2023-12-24,Store_E,Cable,3,201.56,20,483.75,Credit Card,47,Male
TXN_046578,2024-10-16,Store_C,Cable,8,220.61,15,1500.13,UPI,23,Male
TXN_046579,2024-02-03,Store_B,Tablet,7,25098.41,5,166904.43,Credit Card,29,Male
TXN_046580,2023-12-22,Store_B,RAM,2,2566.08,0,5132.15,Cash,43,Male
TXN_046581,2023-01-08,Store_B,Cable,7,223.98,0,1567.86,UPI,43,Female
TXN_046582,2023-08-03,Store_D,Laptop,3,53122.28,5,151398.49,Debit Card,49,Male
TXN_046583,2023-08-17,Store_B,SSD,8,3774.51,10,27176.5,Credit Card,38,Female
TXN_046584,2024-09-15,Store_C,Charger,9,485.25,5,4148.87,Wallet,45,Female
TXN_046585,2023-09-23,Store_C,Charger,9,494.67,15,3784.22,Credit Card,36,Female
TXN_046586,2023-12-17,Store_E,Cable,6,199.34,5,1136.27,UPI,36,Male
TXN_046587,2024-10-07,Store_A,Speaker,9,2455.43,15,18784.07,Credit Card,43,Male
TXN_046588,2024-04-15,Store_C,Laptop,2,48276.76,10,86898.17,UPI,40,Female
TXN_046589,2023-09-18,Store_B,SSD,1,4243.66,10,3819.3,Cash,42,Male
TXN_046590,2024-06-05,Store_A,Keyboard,1,1204.34,0,1204.34,Debit Card,29,Female
TXN_046591,2023-02-25,Store_C,Speaker,4,2754.22,5,10466.05,Debit Card,24,Female
TXN_046592,2023-06-26,Store_B,Headphones,4,1867.89,0,7471.55,Wallet,24,Other
TXN_046593,2023-12-11,Store_B,Camera,6,42690.99,10,230531.34,Cash,12,Male
TXN_046594,2024-09-13,Store_D,Printer,2,17027.87,0,34055.74,UPI,26,Male
TXN_046595,2024-04-24,Store_C,Mouse,3,727.5,15,1855.13,Debit Card,43,Other
TXN_046596,2023-09-20,Store_A,Cable,6,209.09,5,1191.8,Net Banking,38,Male
TXN_046597,2023-08-19,Store_E,Cable,8,222.05,25,1332.3,Cash,34,Other
TXN_046598,2023-08-13,Store_A,Charger,1,522.35,0,522.35,UPI,39,Male
TXN_046599,2024-08-31,Store_A,Keyboard,4,1101.67,20,3525.35,UPI,17,Male
TXN_046600,2024-11-07,Store_D,Printer,2,13244.66,0,26489.32,Credit Card,23,Female
TXN_046601,2024-02-07,Store_E,Router,2,2365.03,0,4730.06,Credit Card,9,Other
TXN_046602,2023-06-24,Store_C,Charger,5,506.42,20,2025.68,Wallet,29,Female
TXN_046603,2024-05-29,Store_A,Headphones,3,2048.15,5,5837.22,Wallet,44,Other
TXN_046604,2023-07-01,Store_A,SSD,1,3473.32,0,3473.32,Wallet,23,Other
TXN_046605,2023-02-05,Store_E,Keyboard,5,1161.25,5,5515.92,Credit Card,38,Female
TXN_046606,2024-05-28,Store_D,Speaker,9,3020.52,0,27184.72,Wallet,33,Male
TXN_046607,2023-10-26,Store_B,Router,8,2856.7,0,22853.64,UPI,47,Other
TXN_046608,2023-10-22,Store_A,Charger,8,546.7,10,3936.22,Wallet,29,Male
TXN_046609,2023-10-30,Store_E,SSD,9,3812.66,5,32598.23,UPI,41,Female
TXN_046610,2023-05-01,Store_D,SSD,5,3873.77,5,18400.42,Credit Card,30,Female
TXN_046611,2024-10-02,Store_E,RAM,5,2950.35,0,14751.73,Credit Card,43,Female
TXN_046612,2024-10-05,Store_A,Speaker,7,3285.23,5,21846.79,Net Banking,45,Female
TXN_046613,2024-04-19,Store_B,Charger,6,548.97,0,3293.84,Wallet,24,Female
TXN_046614,2023-08-14,Store_E,Cable,6,219.54,5,1251.4,Cash,47,Other
TXN_046615,2024-09-01,Store_A,Keyboard,1,1416.28,0,1416.28,Cash,17,Other
TXN_046616,2023-12-30,Store_B,Keyboard,9,1228.0,5,10499.37,Debit Card,39,Female
TXN_046617,2024-02-03,Store_C,Keyboard,5,1094.73,5,5199.96,Credit Card,38,Other
TXN_046618,2023-07-18,Store_D,Camera,6,41416.01,0,248496.07,Net Banking,44,Female
TXN_046619,2023-04-02,Store_C,Laptop,5,53435.57,0,267177.85,Wallet,33,Male
TXN_046620,2023-04-01,Store_A,Tablet,3,28700.99,15,73187.53,Cash,21,Female
TXN_046621,2023-04-01,Store_B,Charger,1,474.38,5,450.66,Net Banking,35,Male
TXN_046622,2023-12-25,Store_B,Laptop,4,61702.38,0,246809.5,Debit Card,24,Other
TXN_046623,2023-10-13,Store_C,RAM,2,2871.27,25,4306.91,Debit Card,33,Female
TXN_046624,2023-01-17,Store_D,Monitor,9,19924.85,10,161391.29,Credit Card,16,Other
TXN_046625,2024-04-15,Store_A,Headphones,3,2208.08,20,5299.38,UPI,30,Other
TXN_046626,2024-11-29,Store_E,Monitor,5,22337.43,25,83765.37,Wallet,36,Male
TXN_046627,2023-09-25,Store_C,Monitor,2,21506.06,20,34409.69,Credit Card,39,Other
TXN_046628,2024-05-15,Store_D,Mouse,1,768.9,0,768.9,Debit Card,47,Other
TXN_046629,2024-05-06,Store_D,Speaker,7,2711.5,0,18980.49,UPI,43,Other
TXN_046630,2023-11-21,Store_A,Cable,6,226.56,5,1291.42,Cash,40,Other
TXN_046631,2024-10-10,Store_C,Camera,1,40240.1,25,30180.08,Wallet,44,Female
TXN_046632,2024-02-11,Store_D,Headphones,4,1843.69,0,7374.76,Wallet,39,Male
TXN_046633,2023-09-27,Store_C,SSD,8,3983.79,5,30276.84,Cash,42,Female
TXN_046634,2023-12-23,Store_D,Cable,6,214.07,0,1284.41,Wallet,31,Other
TXN_046635,2023-09-06,Store_C,Router,1,2342.29,0,2342.29,Cash,40,Female
TXN_046636,2023-08-08,Store_E,Headphones,2,2082.71,20,3332.33,Credit Card,45,Other
TXN_046637,2023-07-14,Store_C,Headphones,8,2145.37,0,17162.96,Net Banking,33,Female
TXN_046638,2024-04-14,Store_B,Camera,2,41166.06,0,82332.12,Cash,30,Female
TXN_046639,2023-10-04,Store_E,Cable,4,198.31,25,594.92,Wallet,51,Male
TXN_046640,2023-02-13,Store_C,Mouse,7,909.33,5,6047.02,Debit Card,33,Female
TXN_046641,2024-10-22,Store_A,Speaker,8,2804.42,5,21313.58,Wallet,40,Other
TXN_046642,2024-12-23,Store_E,Keyboard,3,1041.1,0,3123.3,Wallet,39,Other
TXN_046643,2024-06-08,Store_C,Keyboard,4,1127.11,0,4508.44,Net Banking,45,Female
TXN_046644,2024-06-14,Store_D,Cable,3,205.91,15,525.06,Wallet,25,Other
TXN_046645,2024-05-23,Store_A,Monitor,8,20146.41,5,153112.74,Wallet,39,Other
TXN_046646,2024-05-01,Store_D,Charger,8,542.17,0,4337.37,Wallet,31,Female
TXN_046647,2024-08-23,Store_C,Printer,5,15271.0,0,76354.98,Credit Card,28,Other
TXN_046648,2023-12-28,Store_B,Camera,2,49147.65,0,98295.29,UPI,45,Male
TXN_046649,2024-06-24,Store_D,Speaker,6,2848.25,5,16235.04,Credit Card,31,Male
TXN_046650,2024-11-26,Store_C,Phone,6,31593.5,20,151648.8,Credit Card,40,Male
TXN_046651,2024-06-12,Store_C,Charger,9,490.89,10,3976.25,Credit Card,21,Other
TXN_046652,2024-01-18,Store_A,Camera,7,41634.44,5,276869.05,UPI,45,Male
TXN_046653,2023-12-19,Store_C,Tablet,8,22038.39,0,176307.09,UPI,38,Other
TXN_046654,2023-10-22,Store_A,Cable,6,196.86,5,1122.11,Net Banking,42,Other
TXN_046655,2024-09-12,Store_C,Camera,8,41941.4,5,318754.64,Debit Card,40,Female
TXN_046656,2023-06-27,Store_A,Headphones,3,2295.98,10,6199.15,Net Banking,45,Other
TXN_046657,2024-12-22,Store_D,Cable,1,218.3,5,207.38,UPI,48,Male
TXN_046658,2023-09-09,Store_B,Mouse,8,761.82,5,5789.82,UPI,44,Male
TXN_046659,2024-01-29,Store_B,Mouse,9,597.43,0,5376.9,Cash,38,Female
TXN_046660,2024-02-13,Store_D,SSD,6,4108.25,25,18487.13,Debit Card,26,Other
TXN_046661,2023-04-23,Store_D,Printer,1,12882.7,0,12882.7,Cash,26,Male
