Transaction_ID,Account_Number,Date,Transaction_Type,Amount_INR,Balance_After,Bank,Branch,Channel,Fraud_Flag,Is_International
BNK_00048415,ACCT_287883,2024-10-18,Withdrawal,9052.08,79306.9,Kotak,Branch_4,ATM,0,0
BNK_00048416,ACCT_665138,2022-03-04,Withdrawal,2239.99,2509.69,ICICI,Branch_12,Online,0,0
BNK_00048417,ACCT_884247,2024-06-27,Payment,7437.44,437712.32,PNB,Branch_85,Online,0,0
BNK_00048418,ACCT_772764,2024-06-01,Transfer,5588.33,454890.41,BOB,Branch_62,ATM,0,0
BNK_00048419,ACCT_745451,2024-02-29,Transfer,17025.63,324343.02,BOB,Branch_72,NEFT,0,0
BNK_00048420,ACCT_657336,2024-05-23,Transfer,3275.32,133125.74,PNB,Branch_1,ATM,0,0
BNK_00048421,ACCT_614177,2022-01-11,Refund,7116.93,35044.4,Axis,Branch_46,RTGS,0,0
BNK_00048422,ACCT_845361,2023-12-24,Refund,1356.35,11199.44,HDFC,Branch_6,Online,0,0
BNK_00048423,ACCT_737150,2023-04-16,Payment,2923.09,42779.01,SBI,Branch_29,NEFT,0,0
BNK_00048424,ACCT_557891,2024-02-11,Payment,4240.49,415223.94,Axis,Branch_29,Branch,0,0
BNK_00048425,ACCT_903365,2023-01-24,Payment,11030.23,386107.81,BOB,Branch_29,RTGS,0,0
BNK_00048426,ACCT_727662,2023-11-16,Refund,712.52,217473.02,Yes_Bank,Branch_7,Mobile,0,0
BNK_00048427,ACCT_311161,2023-03-05,Deposit,856.54,260308.88,HDFC,Branch_94,ATM,1,0
BNK_00048428,ACCT_684401,2024-08-13,Transfer,1919.83,181205.99,BOB,Branch_34,UPI,0,0
BNK_00048429,ACCT_959065,2024-07-18,Payment,1642.33,396474.64,BOB,Branch_38,Mobile,0,1
BNK_00048430,ACCT_300262,2024-07-27,Payment,6774.26,116616.39,BOB,Branch_26,UPI,0,1
BNK_00048431,ACCT_675813,2022-07-07,Withdrawal,4682.78,73662.19,SBI,Branch_84,Online,0,0
BNK_00048432,ACCT_880337,2022-12-31,Withdrawal,2678.54,50904.71,HDFC,Branch_96,NEFT,0,0
BNK_00048433,ACCT_209556,2023-11-16,Refund,13463.13,84549.0,HDFC,Branch_39,RTGS,0,0
BNK_00048434,ACCT_690352,2023-01-14,Interest,329.53,13147.67,SBI,Branch_10,RTGS,0,0
BNK_00048435,ACCT_658778,2022-12-31,Withdrawal,1899.11,183934.4,Yes_Bank,Branch_68,Branch,0,0
BNK_00048436,ACCT_841184,2024-10-11,Transfer,9088.17,441421.46,Yes_Bank,Branch_83,Branch,0,1
BNK_00048437,ACCT_764813,2023-11-20,Transfer,936.01,290958.99,HDFC,Branch_22,NEFT,1,0
BNK_00048438,ACCT_337010,2022-09-05,Refund,1820.75,473227.52,HDFC,Branch_30,RTGS,0,0
BNK_00048439,ACCT_630803,2024-04-25,Interest,2383.69,330304.27,PNB,Branch_79,ATM,0,0
BNK_00048440,ACCT_983747,2022-06-23,Refund,6555.12,208365.52,Axis,Branch_51,Branch,0,0
BNK_00048441,ACCT_590560,2023-01-11,Deposit,1888.68,341121.18,HDFC,Branch_3,Mobile,0,0
BNK_00048442,ACCT_760232,2024-12-06,Withdrawal,1372.71,484825.47,Axis,Branch_25,Online,0,0
BNK_00048443,ACCT_147676,2022-04-22,Withdrawal,1158.22,380598.55,PNB,Branch_53,Online,0,0
BNK_00048444,ACCT_244382,2022-11-21,Transfer,5.65,361137.18,HDFC,Branch_80,Mobile,0,0
BNK_00048445,ACCT_601025,2022-01-17,Payment,18795.79,190158.54,Kotak,Branch_14,Mobile,0,0
BNK_00048446,ACCT_195032,2022-04-28,Payment,2897.03,373382.48,ICICI,Branch_26,RTGS,0,1
BNK_00048447,ACCT_784754,2022-05-17,Payment,419.12,228726.23,Axis,Branch_75,Online,0,0
BNK_00048448,ACCT_345351,2022-10-11,Refund,3698.52,320898.74,BOB,Branch_14,Online,0,0
BNK_00048449,ACCT_371356,2024-04-18,Refund,228.05,89534.04,ICICI,Branch_72,RTGS,1,0
BNK_00048450,ACCT_480675,2023-04-02,Interest,5289.3,465339.66,ICICI,Branch_6,ATM,0,0
BNK_00048451,ACCT_679906,2023-11-06,Deposit,8496.0,357771.96,Kotak,Branch_37,UPI,0,0
BNK_00048452,ACCT_238167,2023-08-01,Transfer,1550.67,20459.97,HDFC,Branch_36,NEFT,1,0
BNK_00048453,ACCT_274848,2022-04-15,Payment,330.13,70859.81,Kotak,Branch_20,RTGS,0,0
BNK_00048454,ACCT_950222,2023-03-04,Transfer,1551.25,331547.74,Kotak,Branch_26,Mobile,0,0
BNK_00048455,ACCT_400739,2023-11-01,Interest,5536.98,370877.12,Kotak,Branch_51,RTGS,0,0
BNK_00048456,ACCT_596134,2022-11-27,Withdrawal,6591.93,315258.71,Axis,Branch_99,NEFT,0,0
BNK_00048457,ACCT_211126,2023-08-01,Refund,3408.76,75629.95,SBI,Branch_4,Online,1,0
BNK_00048458,ACCT_904326,2024-09-06,Interest,1785.71,464629.62,SBI,Branch_91,UPI,0,0
BNK_00048459,ACCT_638246,2023-02-27,Interest,3252.37,64017.86,ICICI,Branch_54,Branch,0,0
BNK_00048460,ACCT_869611,2024-06-01,Transfer,1032.54,61283.7,ICICI,Branch_27,RTGS,0,0
BNK_00048461,ACCT_339601,2023-09-23,Refund,11329.01,32806.06,Kotak,Branch_46,Branch,0,0
BNK_00048462,ACCT_261276,2023-10-12,Deposit,9752.81,441690.3,HDFC,Branch_28,Mobile,0,0
BNK_00048463,ACCT_365286,2023-01-14,Deposit,11621.06,419089.92,Kotak,Branch_46,NEFT,0,0
BNK_00048464,ACCT_427391,2023-08-23,Interest,152.88,121516.89,BOB,Branch_92,NEFT,0,0
BNK_00048465,ACCT_541171,2023-11-12,Withdrawal,7034.52,375639.83,HDFC,Branch_87,UPI,0,0
BNK_00048466,ACCT_884982,2023-03-12,Transfer,3759.52,112123.37,PNB,Branch_91,Branch,0,0
BNK_00048467,ACCT_186947,2022-12-24,Payment,1540.94,47796.46,BOB,Branch_86,Online,0,0
BNK_00048468,ACCT_756836,2023-02-23,Transfer,3183.03,245075.53,HDFC,Branch_15,ATM,0,0
BNK_00048469,ACCT_509626,2023-03-24,Transfer,3509.19,277009.12,Kotak,Branch_18,Branch,0,0
BNK_00048470,ACCT_678343,2023-06-04,Withdrawal,2057.01,487224.75,SBI,Branch_73,Mobile,0,0
BNK_00048471,ACCT_106296,2022-03-15,Withdrawal,4750.08,382718.47,PNB,Branch_34,NEFT,0,0
BNK_00048472,ACCT_307291,2023-02-23,Withdrawal,2323.1,432788.86,ICICI,Branch_53,ATM,0,1
BNK_00048473,ACCT_786697,2022-06-25,Refund,3992.36,443345.97,Yes_Bank,Branch_61,Online,0,0
BNK_00048474,ACCT_152815,2023-08-21,Interest,1254.88,106295.49,Axis,Branch_10,Online,0,0
BNK_00048475,ACCT_159347,2022-06-12,Withdrawal,6867.07,61792.56,Yes_Bank,Branch_51,UPI,0,0
BNK_00048476,ACCT_260937,2022-12-27,Deposit,906.25,470446.79,ICICI,Branch_57,Mobile,0,0
BNK_00048477,ACCT_938147,2022-06-22,Interest,5066.67,218041.92,HDFC,Branch_31,RTGS,0,0
BNK_00048478,ACCT_593893,2023-01-21,Payment,1722.95,226252.27,PNB,Branch_61,RTGS,0,0
BNK_00048479,ACCT_170605,2024-07-17,Transfer,1880.76,392848.82,Kotak,Branch_44,NEFT,0,0
BNK_00048480,ACCT_590620,2024-07-15,Withdrawal,106.38,297537.9,SBI,Branch_38,UPI,0,0
BNK_00048481,ACCT_718510,2023-07-16,Transfer,5592.83,401200.63,Yes_Bank,Branch_10,RTGS,0,0
BNK_00048482,ACCT_347996,2022-06-12,Deposit,3031.78,40327.65,Axis,Branch_58,Mobile,0,0
BNK_00048483,ACCT_441223,2023-10-22,Withdrawal,4355.51,368510.97,Yes_Bank,Branch_17,UPI,0,0
BNK_00048484,ACCT_971429,2024-06-04,Interest,7018.78,226323.75,SBI,Branch_74,ATM,0,0
BNK_00048485,ACCT_973828,2022-09-15,Payment,6566.12,142181.54,SBI,Branch_37,ATM,0,0
BNK_00048486,ACCT_889376,2022-01-17,Interest,2255.72,326172.49,PNB,Branch_67,Branch,1,0
BNK_00048487,ACCT_792080,2022-09-16,Withdrawal,11505.24,220362.42,Yes_Bank,Branch_62,ATM,0,1
BNK_00048488,ACCT_357839,2024-11-14,Refund,7215.72,210856.84,Axis,Branch_35,Branch,0,0
BNK_00048489,ACCT_921058,2023-05-08,Refund,8006.17,358888.22,ICICI,Branch_99,Online,0,0
BNK_00048490,ACCT_323808,2022-09-02,Withdrawal,189.3,70690.03,Kotak,Branch_78,NEFT,0,0
BNK_00048491,ACCT_593899,2022-03-27,Refund,1148.79,100087.87,HDFC,Branch_97,NEFT,0,0
BNK_00048492,ACCT_358550,2022-12-22,Refund,3514.84,129857.79,SBI,Branch_91,ATM,0,0
BNK_00048493,ACCT_121155,2023-11-27,Payment,1242.03,253266.48,HDFC,Branch_84,RTGS,0,0
BNK_00048494,ACCT_187129,2023-03-28,Payment,10403.12,100934.67,HDFC,Branch_36,Branch,0,0
BNK_00048495,ACCT_943614,2024-04-22,Interest,1015.72,406153.23,SBI,Branch_18,RTGS,0,0
BNK_00048496,ACCT_252085,2022-06-27,Transfer,3774.72,367488.69,Kotak,Branch_59,Online,0,0
BNK_00048497,ACCT_273130,2023-01-20,Refund,4185.18,210802.28,SBI,Branch_44,Online,0,0
BNK_00048498,ACCT_835738,2022-08-10,Interest,2975.92,95046.48,HDFC,Branch_79,ATM,0,0
BNK_00048499,ACCT_540388,2024-11-01,Withdrawal,5836.4,178510.43,BOB,Branch_13,RTGS,0,0
BNK_00048500,ACCT_751956,2022-10-01,Payment,15205.13,177333.09,Kotak,Branch_68,RTGS,0,0
BNK_00048501,ACCT_552414,2022-12-26,Interest,602.57,282199.02,PNB,Branch_94,Branch,0,0
BNK_00048502,ACCT_954638,2022-03-09,Deposit,1667.61,485762.66,ICICI,Branch_17,UPI,0,1
BNK_00048503,ACCT_639005,2023-01-16,Deposit,2466.12,149776.84,HDFC,Branch_97,NEFT,0,0
BNK_00048504,ACCT_943169,2024-06-02,Refund,17341.65,239381.78,Axis,Branch_32,Mobile,0,0
BNK_00048505,ACCT_666347,2023-08-20,Interest,1027.91,136874.66,BOB,Branch_72,Online,0,0
BNK_00048506,ACCT_378695,2023-12-15,Interest,5534.26,204456.91,Yes_Bank,Branch_14,Branch,0,0
BNK_00048507,ACCT_174335,2024-11-09,Transfer,11934.08,195350.28,PNB,Branch_3,Online,0,0
BNK_00048508,ACCT_565701,2023-08-17,Payment,4054.68,38024.02,ICICI,Branch_63,UPI,0,0
BNK_00048509,ACCT_151091,2023-06-29,Refund,403.44,110024.53,SBI,Branch_34,UPI,0,0
BNK_00048510,ACCT_675713,2022-03-09,Interest,595.37,162087.93,Yes_Bank,Branch_15,Mobile,0,0
BNK_00048511,ACCT_558540,2022-12-11,Interest,7603.75,137884.07,Axis,Branch_89,RTGS,0,0
BNK_00048512,ACCT_461458,2024-10-21,Withdrawal,3918.15,102055.76,ICICI,Branch_95,NEFT,0,0
BNK_00048513,ACCT_780595,2023-09-17,Payment,1380.51,364348.89,HDFC,Branch_29,Branch,1,0
BNK_00048514,ACCT_866040,2023-05-04,Withdrawal,1891.05,407096.48,ICICI,Branch_80,Mobile,0,0
BNK_00048515,ACCT_834151,2022-12-20,Transfer,5117.03,12188.0,PNB,Branch_46,RTGS,1,1
BNK_00048516,ACCT_388230,2022-03-04,Withdrawal,2699.35,451679.98,BOB,Branch_52,Online,0,0
BNK_00048517,ACCT_919118,2024-03-08,Transfer,2684.11,31243.75,Yes_Bank,Branch_94,NEFT,0,0
BNK_00048518,ACCT_574665,2022-05-24,Deposit,969.4,38160.61,PNB,Branch_16,Online,0,0
BNK_00048519,ACCT_627056,2024-09-06,Deposit,774.56,495235.71,PNB,Branch_48,UPI,0,1
BNK_00048520,ACCT_918324,2023-05-24,Deposit,1172.25,293115.8,Kotak,Branch_36,NEFT,0,0
BNK_00048521,ACCT_118548,2022-02-13,Payment,2018.09,263564.42,Yes_Bank,Branch_49,Online,0,1
BNK_00048522,ACCT_327133,2024-10-26,Interest,10379.37,238176.6,ICICI,Branch_93,RTGS,0,0
BNK_00048523,ACCT_587979,2024-05-17,Refund,1873.55,421568.09,BOB,Branch_75,RTGS,0,0
BNK_00048524,ACCT_550398,2023-11-01,Deposit,2090.81,393403.3,ICICI,Branch_31,Mobile,1,0
BNK_00048525,ACCT_829863,2022-03-24,Withdrawal,4516.19,391628.57,Kotak,Branch_96,Branch,0,0
BNK_00048526,ACCT_634727,2024-07-26,Interest,5833.21,432225.71,Kotak,Branch_70,RTGS,0,0
BNK_00048527,ACCT_466933,2023-07-12,Deposit,1046.9,475502.49,SBI,Branch_47,NEFT,0,0
BNK_00048528,ACCT_204410,2023-08-19,Refund,4264.0,436923.13,PNB,Branch_93,RTGS,1,0
BNK_00048529,ACCT_684382,2023-03-30,Payment,6778.17,485913.46,Yes_Bank,Branch_68,UPI,0,0
BNK_00048530,ACCT_102613,2024-09-05,Withdrawal,5209.22,247686.54,BOB,Branch_17,RTGS,0,0
BNK_00048531,ACCT_752904,2022-03-12,Deposit,870.74,350015.23,HDFC,Branch_47,Mobile,0,0
BNK_00048532,ACCT_222047,2022-04-13,Interest,420.35,459616.44,Yes_Bank,Branch_90,Mobile,0,1
BNK_00048533,ACCT_805806,2024-10-17,Deposit,5887.45,305282.84,Axis,Branch_31,RTGS,0,0
BNK_00048534,ACCT_764014,2023-04-09,Interest,638.45,85692.81,Yes_Bank,Branch_38,Mobile,0,0
BNK_00048535,ACCT_946700,2023-08-24,Payment,374.42,106667.99,Kotak,Branch_46,NEFT,0,0
BNK_00048536,ACCT_401163,2024-12-06,Transfer,9990.72,335358.14,Yes_Bank,Branch_65,NEFT,0,0
BNK_00048537,ACCT_784540,2024-07-12,Payment,3039.81,94722.19,Axis,Branch_83,Mobile,0,1
BNK_00048538,ACCT_723601,2024-10-04,Refund,3191.28,463111.1,Yes_Bank,Branch_52,UPI,0,0
BNK_00048539,ACCT_764342,2023-10-14,Interest,1225.15,388742.6,SBI,Branch_65,RTGS,0,0
BNK_00048540,ACCT_607129,2024-08-18,Withdrawal,6138.25,244745.31,SBI,Branch_79,Online,0,0
BNK_00048541,ACCT_579062,2022-07-18,Interest,7940.51,340134.53,Axis,Branch_55,ATM,0,1
BNK_00048542,ACCT_774492,2024-07-01,Deposit,1878.97,468759.12,Yes_Bank,Branch_78,Branch,0,0
BNK_00048543,ACCT_646706,2023-07-11,Interest,9888.55,464526.76,Kotak,Branch_59,UPI,1,0
BNK_00048544,ACCT_503200,2023-10-30,Payment,4969.97,8056.27,ICICI,Branch_42,Online,0,0
BNK_00048545,ACCT_832021,2022-05-27,Refund,3423.41,436301.0,Axis,Branch_25,Branch,0,0
BNK_00048546,ACCT_212292,2022-10-27,Refund,1197.15,492259.18,SBI,Branch_91,Branch,0,0
BNK_00048547,ACCT_227326,2024-09-05,Deposit,3083.7,281476.33,BOB,Branch_57,ATM,0,0
BNK_00048548,ACCT_191178,2024-09-12,Payment,1604.25,348647.69,PNB,Branch_70,RTGS,0,0
BNK_00048549,ACCT_467425,2023-01-24,Transfer,1738.18,233339.57,Axis,Branch_9,UPI,0,0
BNK_00048550,ACCT_726673,2024-08-26,Refund,2504.4,14151.71,ICICI,Branch_68,RTGS,0,0
BNK_00048551,ACCT_905720,2022-02-11,Payment,988.39,165292.73,Axis,Branch_17,Online,1,0
BNK_00048552,ACCT_842398,2023-11-19,Interest,1685.97,391304.77,Yes_Bank,Branch_93,UPI,0,0
BNK_00048553,ACCT_406789,2024-02-05,Deposit,1104.69,142608.96,Axis,Branch_49,Online,0,0
BNK_00048554,ACCT_866684,2023-12-20,Deposit,1406.06,161781.2,BOB,Branch_10,ATM,0,1
BNK_00048555,ACCT_315636,2023-11-17,Interest,9116.82,143365.58,Yes_Bank,Branch_93,NEFT,0,0
BNK_00048556,ACCT_651279,2023-03-15,Payment,863.91,432172.73,Yes_Bank,Branch_43,ATM,0,0
BNK_00048557,ACCT_665204,2022-10-10,Transfer,6962.42,173603.75,Yes_Bank,Branch_91,Mobile,0,1
BNK_00048558,ACCT_898758,2024-12-04,Payment,3062.83,279786.44,Axis,Branch_51,Online,0,1
BNK_00048559,ACCT_391435,2024-02-17,Refund,202.81,80832.23,ICICI,Branch_67,RTGS,0,1
BNK_00048560,ACCT_247342,2023-12-02,Transfer,3749.14,130951.88,ICICI,Branch_12,UPI,0,1
BNK_00048561,ACCT_658688,2023-04-12,Deposit,6617.42,72388.87,HDFC,Branch_16,Branch,0,0
BNK_00048562,ACCT_748077,2023-02-17,Payment,324.22,267437.71,BOB,Branch_69,NEFT,0,0
BNK_00048563,ACCT_423660,2023-05-16,Withdrawal,103.62,152161.68,HDFC,Branch_23,RTGS,1,0
BNK_00048564,ACCT_320727,2023-02-10,Refund,6134.32,312369.72,Kotak,Branch_29,NEFT,0,0
BNK_00048565,ACCT_886715,2023-05-15,Refund,531.57,360936.52,Kotak,Branch_50,RTGS,1,0
BNK_00048566,ACCT_241432,2024-08-04,Interest,2119.93,68216.41,PNB,Branch_24,Mobile,1,0
BNK_00048567,ACCT_664684,2023-08-23,Interest,4126.6,42253.12,SBI,Branch_62,Branch,0,0
BNK_00048568,ACCT_328491,2022-01-27,Transfer,1611.09,4039.26,Axis,Branch_14,Online,0,0
BNK_00048569,ACCT_108708,2023-02-02,Interest,2156.5,467966.02,BOB,Branch_99,Branch,1,0
BNK_00048570,ACCT_946535,2024-07-31,Transfer,660.68,67903.8,HDFC,Branch_26,NEFT,0,0
BNK_00048571,ACCT_978028,2024-01-30,Transfer,9105.0,444452.68,PNB,Branch_46,Online,0,0
BNK_00048572,ACCT_156460,2024-12-09,Transfer,6274.44,191267.89,Axis,Branch_37,Branch,0,0
BNK_00048573,ACCT_272422,2024-03-31,Withdrawal,3462.26,479830.85,HDFC,Branch_25,UPI,0,0
BNK_00048574,ACCT_560948,2024-07-23,Withdrawal,6459.08,434705.13,ICICI,Branch_83,NEFT,0,0
BNK_00048575,ACCT_340661,2024-05-01,Interest,391.9,190346.43,Kotak,Branch_48,Online,0,0
BNK_00048576,ACCT_734679,2023-04-10,Deposit,1099.9,262895.4,HDFC,Branch_36,UPI,0,1
BNK_00048577,ACCT_440427,2023-03-19,Refund,12959.8,139207.02,SBI,Branch_58,UPI,0,0
BNK_00048578,ACCT_169916,2023-12-06,Deposit,1794.8,249615.62,ICICI,Branch_17,Branch,0,0
BNK_00048579,ACCT_367985,2023-03-26,Refund,3828.41,135999.26,BOB,Branch_40,RTGS,0,0
BNK_00048580,ACCT_655053,2022-01-30,Refund,2844.13,288173.9,Yes_Bank,Branch_54,UPI,0,0
BNK_00048581,ACCT_689743,2023-10-27,Interest,22431.29,323476.39,Kotak,Branch_38,RTGS,1,0
BNK_00048582,ACCT_624737,2022-07-05,Deposit,244.84,475669.16,Yes_Bank,Branch_82,Mobile,0,0
BNK_00048583,ACCT_564823,2022-07-03,Deposit,903.86,471074.92,Axis,Branch_71,Online,0,0
BNK_00048584,ACCT_792401,2022-07-27,Deposit,48.52,63131.39,Axis,Branch_69,Branch,0,0
BNK_00048585,ACCT_205451,2023-06-02,Interest,10306.03,381443.52,Kotak,Branch_39,ATM,0,0
BNK_00048586,ACCT_253932,2022-09-09,Interest,2012.98,371936.36,PNB,Branch_2,Branch,0,0
BNK_00048587,ACCT_922785,2024-06-18,Deposit,271.93,458413.49,Yes_Bank,Branch_69,Mobile,0,0
BNK_00048588,ACCT_914145,2022-11-15,Interest,6422.98,459292.34,SBI,Branch_38,Mobile,0,0
BNK_00048589,ACCT_532826,2022-04-16,Refund,8005.72,338777.49,PNB,Branch_50,ATM,0,0
BNK_00048590,ACCT_182927,2022-09-01,Transfer,11215.84,421488.96,Kotak,Branch_38,Mobile,0,0
BNK_00048591,ACCT_937578,2023-11-11,Withdrawal,10180.15,176221.35,ICICI,Branch_51,Online,0,1
BNK_00048592,ACCT_483527,2024-06-05,Payment,5071.66,400737.74,Kotak,Branch_59,ATM,0,0
BNK_00048593,ACCT_569051,2022-05-22,Transfer,2046.08,134976.42,HDFC,Branch_6,NEFT,0,0
BNK_00048594,ACCT_350219,2024-11-13,Transfer,181.04,135122.97,Kotak,Branch_40,Online,0,0
BNK_00048595,ACCT_188245,2022-04-13,Interest,1254.38,496257.61,Axis,Branch_74,NEFT,0,0
BNK_00048596,ACCT_182357,2022-04-14,Deposit,3989.46,422795.41,PNB,Branch_83,ATM,0,0
BNK_00048597,ACCT_414419,2022-09-29,Transfer,417.05,458225.07,SBI,Branch_19,Branch,0,0
BNK_00048598,ACCT_631112,2023-08-11,Transfer,1309.03,476237.96,Axis,Branch_71,ATM,0,0
BNK_00048599,ACCT_253241,2023-01-07,Payment,615.58,360397.68,Axis,Branch_55,Branch,0,0
BNK_00048600,ACCT_882021,2024-12-16,Refund,4114.51,447792.77,Axis,Branch_85,NEFT,0,1
BNK_00048601,ACCT_921595,2024-02-12,Interest,9173.25,207410.78,SBI,Branch_90,RTGS,0,0
BNK_00048602,ACCT_985364,2024-10-19,Withdrawal,8230.09,377227.4,BOB,Branch_16,NEFT,0,0
BNK_00048603,ACCT_529223,2022-01-09,Payment,1348.89,127951.32,Yes_Bank,Branch_7,UPI,0,0
BNK_00048604,ACCT_558764,2023-06-11,Transfer,13788.78,46092.55,Kotak,Branch_98,UPI,0,0
BNK_00048605,ACCT_779631,2023-04-18,Refund,3254.26,305329.92,Axis,Branch_63,Mobile,0,0
BNK_00048606,ACCT_554375,2022-04-11,Interest,15230.52,441112.09,ICICI,Branch_45,RTGS,0,0
BNK_00048607,ACCT_490633,2023-03-09,Payment,254.57,58378.41,SBI,Branch_83,NEFT,0,0
BNK_00048608,ACCT_233092,2023-08-21,Refund,73.0,412285.11,PNB,Branch_63,Mobile,0,0
BNK_00048609,ACCT_826897,2023-05-29,Refund,3068.94,57942.07,Yes_Bank,Branch_87,Mobile,0,0
BNK_00048610,ACCT_106103,2023-03-16,Refund,8809.18,366649.13,Axis,Branch_36,Online,0,0
BNK_00048611,ACCT_496067,2022-05-03,Transfer,16347.01,43385.87,Yes_Bank,Branch_52,RTGS,0,0
BNK_00048612,ACCT_164718,2023-05-01,Interest,16477.77,93536.24,SBI,Branch_62,RTGS,0,0
BNK_00048613,ACCT_326860,2022-08-17,Interest,5729.11,372721.89,Axis,Branch_31,Online,0,0
BNK_00048614,ACCT_707365,2022-12-19,Payment,7293.84,378072.1,PNB,Branch_77,ATM,0,0
BNK_00048615,ACCT_201219,2022-03-25,Refund,5364.47,207546.69,ICICI,Branch_59,ATM,0,0
BNK_00048616,ACCT_234179,2024-04-16,Withdrawal,116.66,4630.62,PNB,Branch_82,UPI,0,0
BNK_00048617,ACCT_857907,2022-09-20,Payment,4639.89,237525.58,BOB,Branch_20,RTGS,0,1
BNK_00048618,ACCT_125676,2024-04-25,Payment,2970.31,180814.62,ICICI,Branch_79,UPI,0,0
BNK_00048619,ACCT_472166,2023-09-12,Interest,16964.11,276134.79,SBI,Branch_61,NEFT,0,0
BNK_00048620,ACCT_420515,2023-10-25,Payment,633.33,24601.61,BOB,Branch_81,UPI,0,0
BNK_00048621,ACCT_222950,2022-01-21,Withdrawal,11268.76,126735.22,HDFC,Branch_83,NEFT,0,0
BNK_00048622,ACCT_149710,2022-11-19,Withdrawal,9508.43,130008.85,Kotak,Branch_4,ATM,0,0
BNK_00048623,ACCT_513252,2023-06-28,Deposit,433.35,369686.13,Yes_Bank,Branch_80,Branch,0,0
BNK_00048624,ACCT_312550,2023-12-13,Refund,6202.27,131073.04,ICICI,Branch_93,UPI,0,0
BNK_00048625,ACCT_139653,2022-10-23,Transfer,1042.61,335197.82,PNB,Branch_32,RTGS,0,0
BNK_00048626,ACCT_829442,2024-08-19,Payment,4466.19,423890.26,Yes_Bank,Branch_14,Online,0,0
BNK_00048627,ACCT_818574,2024-01-02,Withdrawal,5776.14,60776.04,Yes_Bank,Branch_65,Mobile,0,0
BNK_00048628,ACCT_400982,2022-02-02,Withdrawal,4005.7,9395.09,ICICI,Branch_16,Mobile,0,0
BNK_00048629,ACCT_400143,2024-11-16,Deposit,52.86,153153.37,SBI,Branch_4,NEFT,0,0
BNK_00048630,ACCT_808777,2023-12-04,Withdrawal,382.96,223455.48,Axis,Branch_81,Online,0,0
BNK_00048631,ACCT_739907,2023-09-03,Payment,17409.82,310162.93,Yes_Bank,Branch_10,Online,0,0
BNK_00048632,ACCT_560695,2022-01-27,Deposit,190.01,352681.14,BOB,Branch_28,Online,0,0
BNK_00048633,ACCT_812998,2023-03-25,Withdrawal,9976.2,493529.65,SBI,Branch_40,UPI,0,0
BNK_00048634,ACCT_489237,2024-07-20,Deposit,2332.74,291164.82,Kotak,Branch_65,ATM,0,0
BNK_00048635,ACCT_194739,2022-03-07,Transfer,434.36,425161.51,HDFC,Branch_8,RTGS,0,0
BNK_00048636,ACCT_663575,2023-02-27,Refund,3524.2,237855.78,Axis,Branch_14,Branch,0,0
BNK_00048637,ACCT_624969,2023-05-03,Transfer,37.66,77717.84,Kotak,Branch_49,Mobile,0,0
BNK_00048638,ACCT_406459,2023-06-07,Payment,14956.56,478705.01,Yes_Bank,Branch_95,NEFT,0,0
BNK_00048639,ACCT_198737,2022-07-06,Withdrawal,4736.81,440967.28,Kotak,Branch_14,Online,1,0
BNK_00048640,ACCT_716320,2023-02-17,Deposit,6096.04,26283.02,PNB,Branch_27,UPI,0,0
BNK_00048641,ACCT_332847,2024-07-16,Interest,1920.87,47080.63,Kotak,Branch_94,RTGS,0,0
BNK_00048642,ACCT_303867,2022-10-24,Transfer,14862.82,338800.9,BOB,Branch_28,Mobile,0,0
BNK_00048643,ACCT_371098,2024-12-20,Transfer,1173.95,308303.06,PNB,Branch_80,RTGS,0,0
BNK_00048644,ACCT_715201,2022-03-19,Refund,6941.43,134505.56,Yes_Bank,Branch_23,ATM,0,0
BNK_00048645,ACCT_176665,2022-07-25,Deposit,443.22,190577.22,BOB,Branch_80,RTGS,0,0
BNK_00048646,ACCT_946381,2024-07-14,Transfer,6211.42,167182.34,Kotak,Branch_58,Online,0,0
BNK_00048647,ACCT_662711,2024-03-09,Withdrawal,293.0,313909.26,ICICI,Branch_20,Branch,0,0
BNK_00048648,ACCT_842726,2024-08-08,Withdrawal,7127.34,31384.71,Yes_Bank,Branch_14,UPI,1,0
BNK_00048649,ACCT_221717,2023-10-12,Interest,212.31,343616.79,Axis,Branch_28,Mobile,0,0
BNK_00048650,ACCT_109953,2024-02-20,Payment,2257.06,92809.39,HDFC,Branch_64,Online,0,0
BNK_00048651,ACCT_739420,2023-08-04,Deposit,9471.2,174652.68,HDFC,Branch_10,UPI,0,0
BNK_00048652,ACCT_152429,2024-03-27,Deposit,201.01,14593.37,ICICI,Branch_32,NEFT,0,0
BNK_00048653,ACCT_285396,2023-04-06,Withdrawal,2410.3,465215.4,BOB,Branch_42,ATM,0,0
BNK_00048654,ACCT_305957,2022-09-24,Withdrawal,1891.87,349190.54,HDFC,Branch_68,Online,0,0
BNK_00048655,ACCT_388277,2022-04-01,Deposit,4962.74,329476.54,HDFC,Branch_45,RTGS,0,0
BNK_00048656,ACCT_860484,2023-07-06,Interest,4497.58,480618.47,PNB,Branch_32,Online,0,0
BNK_00048657,ACCT_615979,2024-02-25,Deposit,8435.16,477022.47,PNB,Branch_16,RTGS,0,0
BNK_00048658,ACCT_198736,2024-04-04,Transfer,23954.81,443167.53,BOB,Branch_67,ATM,0,0
BNK_00048659,ACCT_711367,2022-09-07,Interest,1439.78,411011.78,Kotak,Branch_98,NEFT,0,0
