Date,City,Temperature_C,Humidity_Percent,Wind_Speed_Kmh,Precipitation_mm,Weather_Condition,AQI
2024-03-24,Jaipur,21.9,28.7,0.7,3.16,Cloudy,53
2023-03-28,Ahmedabad,23.6,44.1,12.1,0.0,Cloudy,113
2022-08-18,Ahmedabad,23.5,42.3,14.2,0.0,Cloudy,123
2020-08-06,Indore,25.6,46.6,4.3,0.0,Stormy,161
2021-09-27,Bhopal,20.1,73.4,9.8,1.2,Hazy,45
2022-12-17,Delhi,9.1,46.7,11.3,0.83,Rainy,101
2022-09-27,Hyderabad,24.5,46.2,7.0,0.64,Foggy,49
2022-12-29,Hyderabad,23.1,24.6,0.6,1.68,Cloudy,188
2020-12-07,Bhopal,22.2,85.8,11.4,0.0,Cloudy,58
2021-03-24,Bhopal,27.7,62.4,15.1,2.59,Sunny,132
2023-07-07,Hyderabad,13.2,56.0,7.7,0.0,Stormy,202
2023-03-15,Hyderabad,23.8,32.9,9.1,0.0,Foggy,62
2020-05-24,Patna,25.1,68.8,18.8,0.0,Rainy,189
2021-07-07,Hyderabad,25.1,59.6,12.6,1.87,Sunny,131
2024-09-05,Kolkata,32.9,89.9,22.5,0.0,Foggy,87
2022-09-16,Indore,25.5,48.4,4.1,0.0,Stormy,115
2022-06-15,Surat,14.9,63.9,15.1,0.0,Cloudy,111
2020-02-02,Bangalore,14.7,64.7,4.5,1.06,Cloudy,63
2020-01-02,Lucknow,20.1,83.5,14.1,0.0,Foggy,109
2021-09-12,Hyderabad,28.0,66.3,2.8,1.92,Stormy,119
2020-03-23,Delhi,23.7,86.6,4.2,0.0,Foggy,107
2022-06-27,Surat,40.5,62.9,2.4,0.31,Hazy,143
2023-01-23,Nagpur,20.2,95.9,5.2,1.05,Stormy,80
2021-07-14,Kolkata,31.6,62.8,13.5,0.0,Hazy,105
2021-03-02,Mumbai,23.9,70.2,18.7,0.0,Rainy,43
2021-03-13,Bhopal,26.0,46.8,10.7,0.0,Rainy,136
2023-06-08,Ahmedabad,30.2,61.4,12.1,0.0,Foggy,109
2023-08-27,Patna,24.3,63.0,9.7,0.0,Cloudy,105
2021-01-14,Nagpur,10.2,34.8,6.4,0.0,Rainy,124
2020-09-30,Chennai,28.3,20.0,7.7,0.0,Sunny,75
2022-02-03,Pune,17.0,74.9,14.9,0.0,Cloudy,154
2022-04-06,Patna,24.4,72.2,9.3,0.0,Rainy,123
2021-07-01,Nagpur,19.8,27.0,16.9,0.0,Stormy,49
2022-11-27,Delhi,26.2,61.4,11.2,0.0,Sunny,79
2020-01-22,Jaipur,24.3,48.6,5.5,0.0,Sunny,83
2021-09-22,Lucknow,27.3,50.7,9.8,0.0,Stormy,49
2023-06-16,Patna,30.0,79.5,12.6,0.0,Sunny,48
2023-09-01,Bangalore,26.5,76.1,5.4,0.0,Stormy,57
2020-12-23,Bhopal,18.1,86.6,19.6,0.68,Rainy,70
2020-03-14,Jaipur,20.5,47.0,8.4,0.0,Sunny,123
2023-11-14,Lucknow,31.7,53.2,9.0,0.0,Sunny,63
2022-12-16,Mumbai,28.1,54.2,13.1,0.0,Rainy,109
2023-02-23,Lucknow,17.4,54.4,12.8,0.0,Sunny,99
2020-04-03,Hyderabad,32.9,50.2,6.1,0.0,Hazy,71
2020-02-20,Surat,19.8,80.7,12.1,0.0,Stormy,123
2022-01-10,Bhopal,16.9,47.5,0.4,0.0,Foggy,49
2022-08-31,Nagpur,28.7,68.1,14.4,0.0,Hazy,192
2021-02-20,Patna,20.2,62.4,9.5,0.0,Rainy,142
2024-03-29,Patna,30.8,61.9,11.6,0.0,Foggy,10
2024-04-19,Kolkata,29.8,82.4,9.6,0.0,Rainy,92
2023-06-21,Pune,29.4,95.7,10.2,0.02,Foggy,88
2024-01-01,Chennai,15.0,42.1,13.3,0.0,Cloudy,109
2021-05-30,Bangalore,43.2,33.8,5.5,0.0,Stormy,138
2022-07-24,Chennai,26.5,90.6,12.4,0.0,Foggy,86
2023-09-28,Bangalore,28.5,61.3,7.2,0.88,Stormy,72
2022-05-13,Jaipur,26.9,47.9,15.6,0.0,Hazy,33
2022-03-03,Nagpur,26.6,29.7,9.0,0.0,Stormy,105
2024-09-27,Bhopal,23.4,26.2,2.2,0.0,Cloudy,80
2024-06-15,Surat,26.9,58.7,20.2,0.0,Cloudy,57
2021-12-05,Pune,22.3,58.9,10.2,1.41,Cloudy,195
2023-02-12,Kolkata,23.4,20.0,9.1,0.37,Hazy,137
2021-08-13,Ahmedabad,25.1,57.9,9.3,0.0,Sunny,131
2020-04-14,Delhi,29.7,91.8,8.6,0.0,Rainy,186
2024-08-16,Mumbai,22.4,71.5,11.8,0.0,Sunny,173
2022-08-22,Lucknow,29.0,21.3,8.1,1.95,Hazy,139
2020-06-04,Mumbai,30.7,72.1,9.0,0.0,Foggy,149
2020-10-09,Indore,25.9,84.5,12.6,0.0,Hazy,93
2020-04-11,Kolkata,35.3,54.8,7.7,0.0,Stormy,116
2023-06-04,Indore,31.0,63.6,23.4,0.0,Foggy,135
2024-06-21,Bangalore,28.9,74.2,9.5,5.16,Foggy,88
2020-06-25,Lucknow,33.0,45.7,23.8,1.5,Cloudy,86
2020-12-21,Mumbai,18.4,30.8,20.2,0.0,Hazy,78
2023-10-02,Patna,31.7,85.4,11.2,4.79,Rainy,38
2023-01-22,Patna,12.1,37.7,6.5,0.99,Stormy,102
2022-10-17,Lucknow,29.5,72.2,6.0,0.0,Stormy,115
2020-05-11,Hyderabad,28.9,57.2,7.9,0.0,Sunny,29
2021-03-02,Bangalore,20.8,60.6,14.3,1.03,Stormy,115
2023-09-15,Nagpur,23.3,30.9,12.2,0.0,Foggy,127
2022-06-12,Jaipur,23.7,67.3,8.0,0.0,Hazy,81
2023-06-08,Indore,30.0,55.7,15.6,0.0,Cloudy,108
2024-06-16,Ahmedabad,25.7,82.0,16.7,0.0,Rainy,94
2024-10-03,Mumbai,19.9,40.7,7.2,0.0,Foggy,120
2024-12-04,Bangalore,12.6,56.0,8.4,0.0,Cloudy,112
2024-05-28,Mumbai,25.4,41.2,2.5,1.53,Sunny,86
2024-10-12,Kolkata,22.8,71.7,17.5,3.59,Cloudy,37
2021-10-13,Hyderabad,35.2,85.7,14.3,0.0,Foggy,155
2020-11-17,Mumbai,19.4,20.0,0.5,0.0,Foggy,73
2023-03-30,Hyderabad,28.9,81.5,14.2,3.0,Rainy,70
2021-05-21,Nagpur,27.6,77.2,8.0,2.77,Stormy,96
2021-07-31,Ahmedabad,25.2,44.3,13.7,0.0,Cloudy,92
2024-08-01,Ahmedabad,27.2,21.4,5.5,0.0,Sunny,156
2021-12-18,Kolkata,8.7,54.6,8.8,1.87,Sunny,56
2024-11-07,Surat,27.9,67.4,15.9,0.0,Cloudy,70
2023-07-08,Ahmedabad,25.7,26.4,7.9,0.0,Stormy,91
2020-10-16,Jaipur,18.5,52.9,10.4,0.0,Stormy,102
2020-03-11,Hyderabad,22.0,93.8,6.5,5.11,Stormy,67
2020-06-17,Hyderabad,33.2,72.5,13.0,0.0,Hazy,92
2023-05-28,Pune,24.6,49.9,11.7,0.0,Sunny,121
2022-03-14,Indore,28.6,62.3,6.6,0.0,Sunny,134
2020-11-17,Surat,25.8,100.0,7.9,3.15,Rainy,138
2023-01-23,Bangalore,26.3,34.2,5.7,0.38,Foggy,172
2022-03-27,Patna,23.4,66.0,8.8,2.36,Hazy,127
2023-04-01,Lucknow,28.4,47.4,13.8,0.0,Sunny,58
2020-08-18,Mumbai,17.2,70.3,10.7,0.0,Sunny,130
2022-05-18,Indore,28.2,60.5,7.4,0.0,Rainy,98
2023-10-25,Nagpur,23.5,48.0,11.8,0.0,Stormy,73
2020-07-19,Lucknow,25.5,48.3,7.9,2.26,Stormy,33
2023-03-02,Lucknow,18.8,58.8,10.1,0.21,Hazy,98
2021-08-04,Mumbai,18.2,76.7,11.5,1.8,Stormy,110
2020-07-25,Nagpur,34.0,46.2,11.3,0.0,Cloudy,103
2024-07-27,Chennai,25.2,42.0,0.4,0.0,Rainy,101
2024-10-21,Lucknow,29.8,53.3,11.7,2.55,Sunny,178
2021-05-03,Delhi,28.3,45.5,12.9,0.0,Foggy,133
2023-08-02,Chennai,18.5,58.2,12.7,0.0,Rainy,94
2020-02-25,Bangalore,17.4,85.9,15.3,0.0,Foggy,45
2023-11-12,Jaipur,22.5,26.9,10.4,1.72,Foggy,23
2024-10-11,Jaipur,28.0,49.5,14.6,0.0,Stormy,107
2021-10-06,Lucknow,33.1,37.6,9.5,0.0,Cloudy,156
2022-02-14,Surat,24.7,77.5,1.8,0.0,Stormy,162
2021-10-04,Pune,25.8,68.6,7.6,0.0,Stormy,67
2023-03-24,Mumbai,27.4,56.1,2.5,0.0,Sunny,10
2022-10-15,Ahmedabad,18.0,85.8,3.6,2.04,Foggy,110
2020-10-18,Bangalore,13.3,94.6,3.8,0.0,Foggy,103
2021-03-04,Hyderabad,35.4,46.5,12.2,0.0,Cloudy,83
2023-01-14,Bangalore,19.4,53.0,12.9,0.0,Foggy,35
2024-09-15,Ahmedabad,19.5,22.2,4.4,0.0,Foggy,39
2021-08-19,Hyderabad,27.7,74.1,13.3,0.0,Sunny,49
2020-09-04,Indore,19.3,45.4,18.6,0.0,Cloudy,130
2023-04-06,Lucknow,17.9,20.0,21.1,2.38,Rainy,162
2021-10-26,Hyderabad,29.9,42.2,9.1,5.99,Cloudy,149
2020-08-11,Jaipur,28.2,62.9,16.3,0.0,Rainy,113
2022-08-21,Lucknow,19.7,50.3,4.1,1.01,Rainy,182
2022-08-01,Kolkata,22.1,20.0,9.8,0.68,Cloudy,92
2023-04-20,Ahmedabad,23.0,35.7,12.2,0.0,Rainy,84
2020-10-17,Pune,27.6,61.8,11.7,0.0,Sunny,98
2023-03-29,Bangalore,25.4,52.5,11.3,0.14,Stormy,165
2020-01-25,Chennai,21.1,45.6,8.9,0.0,Cloudy,131
2020-01-14,Pune,18.5,68.2,16.4,0.0,Rainy,152
2023-03-06,Jaipur,24.1,76.7,3.2,0.15,Hazy,140
2024-09-03,Nagpur,21.8,59.3,12.3,0.43,Hazy,94
2024-12-18,Surat,20.1,94.8,4.6,2.31,Hazy,85
2022-01-23,Chennai,14.8,73.2,8.2,0.0,Rainy,85
2020-08-22,Kolkata,23.9,23.7,12.9,3.33,Hazy,170
2020-02-04,Mumbai,22.1,60.3,7.7,0.0,Sunny,76
2020-08-09,Nagpur,34.1,84.2,8.7,0.0,Sunny,110
2021-02-17,Mumbai,23.7,100.0,6.8,0.0,Cloudy,108
2022-12-03,Indore,13.7,72.9,16.8,0.0,Cloudy,62
2023-01-08,Nagpur,19.3,48.7,9.5,0.0,Cloudy,145
2021-02-13,Nagpur,24.4,49.6,10.3,0.0,Rainy,163
2023-07-14,Indore,21.5,35.2,9.7,0.22,Rainy,194
2020-06-29,Chennai,27.7,65.2,10.8,1.59,Cloudy,114
2022-04-24,Delhi,37.4,46.9,2.0,0.96,Cloudy,76
2023-08-11,Jaipur,20.0,79.7,3.9,0.42,Rainy,10
2024-10-12,Ahmedabad,27.2,44.1,3.5,0.0,Hazy,49
2024-11-06,Delhi,22.2,78.6,12.2,0.97,Stormy,80
2020-05-25,Patna,26.7,54.3,11.3,0.0,Hazy,111
2022-05-28,Delhi,34.1,80.5,25.5,0.0,Rainy,128
2023-11-23,Lucknow,34.9,61.7,14.7,0.0,Sunny,83
2020-08-04,Jaipur,18.7,29.2,7.1,0.0,Stormy,57
2024-05-30,Bhopal,29.9,35.5,2.1,0.0,Hazy,197
2022-10-08,Kolkata,27.9,65.3,13.8,0.0,Cloudy,145
2023-06-29,Bangalore,23.7,40.9,9.8,0.0,Foggy,172
2022-01-14,Indore,17.5,51.5,7.5,0.0,Foggy,99
2024-12-30,Hyderabad,17.7,35.7,2.5,0.0,Rainy,174
2023-09-15,Patna,22.4,75.8,10.3,0.89,Foggy,138
2020-10-23,Delhi,29.3,81.3,11.7,0.0,Hazy,79
2021-10-22,Mumbai,29.3,76.6,16.8,0.0,Foggy,56
2023-09-06,Mumbai,25.3,20.0,3.3,0.0,Sunny,37
2021-09-02,Jaipur,16.1,66.2,9.1,2.34,Cloudy,73
2020-04-03,Patna,33.4,67.8,11.7,0.0,Sunny,81
2020-07-02,Chennai,14.9,60.4,13.1,2.7,Foggy,72
2020-05-16,Pune,20.5,83.5,12.9,0.59,Stormy,63
2024-10-31,Chennai,30.3,83.4,18.9,0.0,Rainy,83
2022-12-08,Kolkata,17.0,97.0,10.0,0.0,Rainy,119
2021-09-14,Nagpur,25.7,69.2,8.5,0.0,Rainy,141
2020-12-11,Pune,19.1,20.0,10.9,0.3,Cloudy,28
2024-03-21,Kolkata,27.0,63.5,7.1,0.0,Rainy,111
2023-09-11,Jaipur,21.9,50.8,9.2,0.0,Cloudy,101
2021-09-24,Hyderabad,20.2,52.1,8.6,2.6,Rainy,143
2022-11-06,Surat,20.8,55.2,8.1,0.0,Rainy,128
2022-12-20,Lucknow,20.5,64.9,13.2,0.0,Sunny,168
2021-04-01,Bhopal,28.0,51.1,14.6,0.0,Cloudy,133
2020-10-16,Ahmedabad,20.0,46.8,13.6,2.25,Hazy,109
2023-08-23,Hyderabad,30.8,70.7,7.2,0.0,Sunny,81
2023-06-13,Delhi,27.3,34.5,1.3,2.65,Stormy,21
2024-01-26,Mumbai,20.9,63.2,8.5,0.0,Sunny,82
2022-08-20,Hyderabad,27.5,27.0,7.2,0.0,Rainy,66
2024-08-10,Ahmedabad,22.0,51.7,1.5,0.0,Stormy,127
2021-09-26,Pune,22.7,20.0,18.5,0.86,Sunny,124
2023-04-28,Indore,21.5,53.1,5.1,0.0,Hazy,124
2020-01-19,Kolkata,23.6,61.9,6.9,0.0,Rainy,52
2022-03-10,Surat,24.1,82.9,2.6,0.0,Hazy,100
2021-03-21,Pune,25.1,56.1,12.7,0.0,Hazy,186
2024-04-19,Surat,30.4,64.1,12.5,0.0,Rainy,106
2024-11-28,Bhopal,28.6,79.0,12.8,0.0,Rainy,136
2022-06-26,Hyderabad,14.8,49.1,5.9,0.0,Cloudy,65
2022-02-19,Indore,25.8,29.7,0.2,0.0,Foggy,47
2020-06-15,Indore,20.3,98.7,9.0,0.0,Sunny,127
2021-03-03,Kolkata,21.6,78.2,12.3,0.0,Foggy,10
2022-08-10,Indore,22.4,66.1,3.2,0.19,Foggy,119
2022-10-23,Lucknow,18.4,56.2,7.4,0.0,Sunny,53
2022-01-19,Jaipur,15.5,38.7,9.5,0.0,Cloudy,53
2023-07-20,Lucknow,26.9,49.6,17.3,3.54,Sunny,48
2021-09-15,Delhi,26.8,39.4,13.9,0.0,Stormy,69
2022-11-21,Hyderabad,30.1,59.3,10.8,0.0,Foggy,10
2024-01-22,Hyderabad,19.0,57.5,3.6,0.0,Cloudy,77
2024-01-13,Bhopal,24.6,58.4,10.7,0.0,Stormy,94
2023-10-28,Delhi,24.3,100.0,13.9,0.69,Rainy,143
2024-04-18,Pune,26.4,80.0,13.2,0.72,Cloudy,86
2023-11-21,Lucknow,26.1,57.0,19.0,0.0,Rainy,184
2024-12-02,Patna,15.3,79.6,3.4,4.41,Sunny,40
2020-11-12,Jaipur,15.0,79.7,11.4,0.0,Rainy,10
2024-08-23,Bhopal,20.9,68.1,14.0,0.0,Hazy,78
2020-03-09,Chennai,22.1,54.7,11.6,0.0,Sunny,105
2023-03-22,Indore,36.0,97.8,10.3,0.0,Stormy,75
2024-09-24,Hyderabad,34.7,77.1,7.7,0.0,Cloudy,182
2024-09-18,Indore,26.4,52.2,8.1,0.0,Stormy,167
2023-11-30,Delhi,18.1,39.6,13.0,0.0,Stormy,125
2020-08-05,Kolkata,23.6,61.9,8.5,0.0,Hazy,153
2023-12-24,Kolkata,23.1,54.8,13.6,0.0,Cloudy,93
2020-04-22,Bangalore,24.0,83.8,11.3,1.04,Stormy,111
2023-10-10,Ahmedabad,19.6,86.9,6.9,0.0,Rainy,99
2021-12-27,Kolkata,22.0,71.9,9.3,0.0,Foggy,176
2022-08-30,Jaipur,21.2,63.0,6.6,0.0,Cloudy,105
2022-11-18,Chennai,32.4,38.3,5.7,0.0,Hazy,136
2022-04-09,Patna,30.0,38.2,11.8,0.25,Rainy,139
2021-12-25,Hyderabad,19.6,66.2,14.6,0.0,Cloudy,90
2023-03-19,Surat,24.5,32.6,0.3,0.0,Hazy,10
2020-04-01,Lucknow,33.4,69.8,1.1,2.05,Cloudy,117
2024-01-10,Pune,19.7,47.7,7.4,0.0,Rainy,62
2021-10-19,Indore,11.0,61.6,3.8,0.0,Foggy,86
2021-01-30,Patna,13.3,72.7,0.2,0.0,Stormy,36
2024-04-13,Delhi,29.2,31.9,10.2,0.0,Cloudy,88
2022-07-19,Patna,31.6,42.2,10.0,0.0,Cloudy,145
2023-10-09,Chennai,16.5,73.1,13.0,0.0,Foggy,51
2020-04-14,Kolkata,34.6,54.1,3.6,0.0,Foggy,68
2022-12-30,Ahmedabad,18.2,99.7,3.8,0.0,Cloudy,143
2021-10-16,Chennai,24.3,81.3,7.1,0.72,Foggy,26
2021-05-30,Mumbai,15.5,63.2,1.8,0.0,Sunny,111
2021-02-27,Ahmedabad,12.8,74.8,2.9,0.0,Hazy,126
2023-03-21,Surat,28.3,35.7,6.1,0.12,Hazy,169
2022-05-30,Jaipur,29.9,61.4,9.3,2.5,Foggy,120
2024-12-19,Surat,14.7,65.6,12.8,0.0,Rainy,86
2023-01-21,Ahmedabad,17.6,52.6,14.5,0.0,Cloudy,10
2024-09-12,Hyderabad,28.9,32.4,6.2,0.9,Cloudy,125
2024-06-02,Chennai,27.6,73.9,3.6,0.0,Hazy,189
2022-08-20,Mumbai,19.7,20.4,12.2,0.0,Cloudy,86
2021-05-25,Jaipur,29.3,45.7,12.0,0.0,Cloudy,102
2024-08-11,Jaipur,24.5,63.4,17.9,0.0,Hazy,191
2021-01-01,Pune,21.2,31.1,17.6,0.0,Cloudy,103
2023-07-21,Lucknow,18.3,68.1,10.3,0.0,Rainy,49
2021-08-16,Nagpur,29.4,45.9,1.6,0.0,Sunny,151
2021-06-05,Lucknow,31.2,73.4,7.2,0.92,Hazy,100
2021-08-19,Indore,27.0,32.0,9.1,0.63,Foggy,50
2022-07-07,Kolkata,31.0,63.9,10.8,0.0,Rainy,86
2024-09-23,Surat,28.7,35.3,22.0,0.0,Cloudy,72
2021-06-14,Bangalore,23.4,49.8,14.4,0.2,Hazy,88
2023-03-16,Ahmedabad,25.9,44.7,10.3,0.0,Rainy,48
2020-10-05,Indore,21.2,23.5,14.3,0.0,Rainy,77
2020-07-02,Indore,29.4,37.7,18.1,0.11,Sunny,140
2021-04-23,Hyderabad,26.5,89.4,13.0,0.28,Sunny,27
2020-08-06,Kolkata,25.0,76.7,7.4,0.0,Foggy,120
2023-07-09,Chennai,23.1,85.1,16.1,0.0,Cloudy,85
2020-08-15,Mumbai,19.7,45.7,12.3,0.0,Cloudy,107
2023-11-21,Indore,23.7,42.1,15.6,1.1,Hazy,102
2024-10-06,Lucknow,23.3,53.5,12.2,0.0,Rainy,48
2021-08-28,Indore,25.1,60.5,13.0,0.0,Hazy,169
2020-10-18,Kolkata,25.4,52.6,6.2,0.0,Hazy,68
2021-01-15,Nagpur,15.6,68.4,18.9,0.0,Cloudy,114
2020-03-31,Indore,31.3,43.8,8.6,0.0,Hazy,79
2021-05-18,Indore,25.6,49.9,11.9,0.0,Hazy,87
2024-08-16,Mumbai,24.5,42.3,10.4,0.0,Sunny,162
2023-04-04,Hyderabad,27.8,36.1,20.1,1.92,Cloudy,89
2023-08-31,Jaipur,27.0,41.0,11.3,0.0,Sunny,87
2022-07-08,Lucknow,25.7,54.1,11.4,0.0,Cloudy,153
2023-05-05,Mumbai,37.8,55.6,16.5,0.9,Cloudy,141
2023-06-17,Kolkata,32.5,29.5,9.4,0.0,Stormy,115
2024-04-22,Kolkata,34.4,81.4,1.7,0.7,Foggy,123
2024-02-09,Bangalore,13.3,44.0,5.5,0.0,Hazy,132
2023-04-23,Lucknow,33.1,69.4,12.6,2.59,Stormy,44
2023-06-30,Nagpur,21.9,52.9,10.9,0.0,Foggy,103
2022-01-31,Lucknow,17.7,68.3,25.5,2.72,Sunny,10
2023-02-16,Lucknow,13.2,31.1,14.0,0.81,Foggy,152
2022-05-01,Mumbai,26.5,50.5,12.2,6.85,Cloudy,141
2021-07-15,Ahmedabad,30.8,46.5,13.6,0.0,Sunny,125
2021-12-15,Ahmedabad,19.8,63.8,2.9,1.14,Stormy,10
2021-04-03,Delhi,19.7,48.0,16.0,5.12,Cloudy,62
2022-12-18,Delhi,21.7,79.3,18.2,0.0,Cloudy,106
2024-07-20,Lucknow,30.4,33.1,8.6,0.0,Foggy,82
2021-06-10,Mumbai,34.3,84.8,15.4,0.0,Stormy,52
2022-10-10,Bangalore,27.2,75.8,17.2,0.43,Sunny,125
2024-10-25,Patna,28.8,46.6,12.0,0.0,Hazy,99
2024-03-10,Patna,30.5,28.9,15.5,0.0,Cloudy,217
2020-03-21,Bhopal,32.1,24.3,8.0,0.0,Rainy,121
2020-01-18,Mumbai,20.7,48.8,6.7,0.0,Foggy,130
2022-11-10,Hyderabad,27.4,48.0,9.7,0.0,Sunny,81
2023-03-03,Kolkata,24.1,58.1,3.2,0.0,Cloudy,76
2020-02-14,Lucknow,21.9,91.2,18.6,0.0,Cloudy,193
2023-05-03,Bangalore,26.2,84.8,3.0,0.63,Stormy,65
2024-08-08,Delhi,28.2,47.7,1.3,0.4,Rainy,63
2022-02-09,Bangalore,14.7,63.4,10.3,0.76,Stormy,88
2020-05-14,Surat,34.6,99.3,3.2,0.83,Stormy,51
2020-09-29,Patna,14.3,68.9,18.1,0.0,Rainy,75
2021-06-22,Chennai,20.7,58.9,13.3,3.32,Cloudy,88
2022-09-25,Bangalore,18.0,69.3,9.5,0.0,Hazy,134
2023-11-09,Kolkata,22.8,74.4,5.4,0.0,Hazy,87
2022-04-08,Jaipur,30.8,74.0,3.1,0.0,Stormy,182
2024-05-16,Lucknow,25.4,24.1,1.2,0.0,Hazy,123
2021-06-22,Delhi,30.0,56.7,10.6,0.0,Hazy,85
2021-08-12,Kolkata,21.6,31.5,15.0,0.0,Hazy,77
2024-11-18,Ahmedabad,24.8,56.3,12.8,0.0,Hazy,41
2021-07-26,Delhi,21.9,74.6,16.0,0.0,Stormy,107
2023-11-29,Jaipur,28.2,44.8,5.2,0.7,Hazy,68
2021-04-23,Bhopal,29.5,55.9,7.0,0.0,Stormy,77
2020-04-05,Chennai,30.0,60.5,14.5,0.0,Foggy,146
2021-12-21,Nagpur,15.5,65.1,11.7,0.0,Sunny,10
2023-06-26,Lucknow,29.2,70.6,15.7,0.0,Cloudy,10
2020-12-29,Patna,12.1,86.6,15.0,0.0,Sunny,61
2024-11-07,Kolkata,21.6,71.1,9.5,0.0,Sunny,136
2022-02-12,Surat,7.7,41.2,7.2,0.0,Rainy,101
2020-06-09,Ahmedabad,27.2,38.1,11.2,0.0,Hazy,99
2023-03-06,Kolkata,32.4,33.6,14.6,0.0,Sunny,16
2022-03-22,Bhopal,23.8,35.3,15.8,0.0,Hazy,45
2021-06-20,Ahmedabad,39.9,87.3,4.2,0.0,Sunny,77
2022-04-02,Indore,31.2,58.7,6.7,9.71,Foggy,166
2023-08-07,Mumbai,24.1,64.1,11.6,0.0,Hazy,76
2024-12-27,Chennai,14.1,75.8,11.2,0.02,Cloudy,64
2024-06-10,Nagpur,30.7,76.5,3.0,1.06,Hazy,119
2024-02-08,Surat,9.3,74.7,12.5,0.0,Foggy,102
2024-10-04,Chennai,20.1,62.5,16.2,0.0,Stormy,131
2023-03-26,Bhopal,19.4,48.3,8.0,0.0,Foggy,149
2022-01-30,Indore,19.4,54.9,13.6,0.0,Hazy,88
2020-03-19,Surat,30.9,58.1,8.2,0.89,Sunny,215
2022-03-27,Ahmedabad,26.8,24.3,11.0,0.0,Foggy,155
2024-02-02,Ahmedabad,9.3,58.9,5.3,0.0,Stormy,129
2022-05-20,Mumbai,26.9,49.2,11.4,4.44,Sunny,117
2024-06-09,Jaipur,25.4,62.3,4.4,0.0,Foggy,61
2024-09-14,Lucknow,29.4,39.9,4.7,0.0,Stormy,128
2022-05-16,Chennai,29.6,67.3,11.6,0.0,Sunny,107
2022-08-29,Hyderabad,26.7,57.5,12.2,0.0,Foggy,90
2022-05-28,Mumbai,27.0,68.4,10.3,1.53,Sunny,16
2024-02-03,Pune,12.5,71.0,7.7,0.0,Foggy,155
2021-04-26,Mumbai,13.9,58.3,8.6,0.0,Cloudy,91
2023-10-04,Lucknow,28.2,72.8,6.1,5.88,Cloudy,130
2024-07-11,Chennai,22.7,87.1,6.5,0.0,Hazy,111
2020-06-02,Mumbai,20.8,68.9,10.5,0.0,Stormy,15
2021-01-14,Chennai,10.6,90.2,13.2,0.0,Hazy,174
2020-11-14,Surat,21.9,57.9,4.3,0.0,Rainy,67
2020-01-05,Patna,12.3,55.8,12.0,0.0,Hazy,85
2021-09-11,Bangalore,22.7,75.5,7.3,0.0,Rainy,50
2020-09-18,Kolkata,28.4,26.9,21.7,0.0,Sunny,154
2024-12-06,Jaipur,18.6,83.3,7.3,0.55,Sunny,45
2024-11-10,Delhi,30.2,69.4,7.8,0.0,Cloudy,60
2022-10-01,Bangalore,25.3,62.9,6.9,0.0,Sunny,123
2021-07-04,Surat,11.8,79.1,5.9,0.0,Stormy,77
2022-08-30,Patna,22.1,73.0,5.9,0.0,Hazy,97
2020-01-16,Patna,22.9,72.8,1.9,0.0,Hazy,36
2024-12-08,Lucknow,15.4,100.0,5.3,0.0,Cloudy,170
2023-09-12,Bhopal,26.0,46.8,8.9,0.0,Hazy,10
2022-05-12,Patna,22.1,43.8,12.2,0.0,Cloudy,129
2022-12-28,Jaipur,19.1,67.5,11.4,0.0,Rainy,102
2022-09-22,Surat,25.1,91.6,10.9,0.0,Sunny,94
2023-04-22,Kolkata,26.0,62.2,4.7,2.78,Hazy,106
2020-10-07,Kolkata,28.4,27.2,12.5,0.0,Foggy,80
2020-02-13,Surat,19.9,83.2,11.2,0.0,Cloudy,89
2024-03-01,Mumbai,24.4,22.2,10.7,2.88,Foggy,114
2023-06-02,Hyderabad,30.7,83.3,13.3,0.0,Rainy,145
2023-10-28,Kolkata,25.6,54.2,13.7,0.0,Cloudy,174
2021-07-24,Indore,27.8,68.5,2.2,5.6,Rainy,123
2021-04-07,Nagpur,30.2,42.6,7.3,0.0,Rainy,83
2020-03-10,Bhopal,30.9,52.2,2.3,0.0,Stormy,114
2022-09-11,Delhi,15.3,45.9,9.0,0.0,Hazy,105
2022-12-08,Pune,18.6,71.2,12.5,0.69,Rainy,88
2020-12-17,Ahmedabad,18.2,77.0,16.9,2.69,Cloudy,69
2024-10-18,Chennai,23.8,41.3,8.4,0.0,Foggy,10
2020-09-09,Hyderabad,24.5,85.0,15.1,0.0,Foggy,104
2022-05-30,Hyderabad,26.8,67.5,13.9,0.77,Hazy,26
2020-08-17,Bhopal,26.8,73.7,14.3,0.67,Sunny,10
2024-11-23,Indore,27.1,89.4,13.4,0.0,Stormy,62
2022-11-21,Patna,31.7,67.1,17.7,1.47,Sunny,137
2023-12-31,Bhopal,17.0,26.5,2.3,0.0,Sunny,62
2024-12-20,Hyderabad,13.5,59.7,10.2,0.0,Cloudy,127
2023-11-18,Lucknow,21.4,100.0,5.7,4.61,Cloudy,154
2021-01-26,Bangalore,15.2,53.8,13.5,0.19,Sunny,10
2023-08-24,Pune,24.4,64.9,14.0,0.0,Cloudy,105
2022-07-14,Hyderabad,25.9,30.9,9.5,0.73,Sunny,10
2022-01-21,Hyderabad,17.8,45.7,10.8,0.0,Stormy,83
2024-02-20,Nagpur,22.1,56.6,5.3,0.0,Stormy,115
2021-06-26,Bhopal,19.0,60.1,14.9,0.0,Stormy,150
