Employee_ID,Name,Age,Department,Designation,Salary,Experience_Years,City,Rating,Joining_Date
EMP_0842,Employee_842,27.0,HR,Lead,487628.0,9.0,Kolkata,1.5,2020-02-08
EMP_0843,Employee_843,45.0,Marketing,Senior,470406.0,26.0,Mumbai,3.1,2023-04-27
EMP_0844,Employee_844,54.0,Finance,Junior,392481.0,10.0,Hyderabad,1.44,2020-07-16
EMP_0845,Employee_845,50.0,Engineering,Senior,519001.0,5.0,Hyderabad,1.81,2016-07-13
EMP_0846,Employee_846,43.0,,Mid,436203.0,1.0,Chennai,4.99,2010-09-25
EMP_0847,Employee_847,47.0,Sales,Manager,632711.0,10.0,Ahmedabad,3.17,2015-03-12
EMP_0848,Employee_848,49.0,Operations,Mid,603142.0,18.0,Ahmedabad,2.14,2016-06-18
EMP_0849,Employee_849,42.0,Finance,Mid,438138.0,5.0,Bangalore,,2016-05-05
EMP_0850,Employee_850,28.0,Finance,Senior,688370.0,13.0,Mumbai,4.87,2020-03-08
EMP_0851,Employee_851,38.0,Sales,Mid,827521.0,19.0,Hyderabad,2.76,2011-08-07
EMP_0852,Employee_852,41.0,Finance,Senior,653675.0,5.0,Ahmedabad,2.04,2015-03-28
EMP_0853,Employee_853,41.0,Engineering,Senior,218475.0,16.0,Mumbai,4.35,2015-12-08
EMP_0854,Employee_854,43.0,Engineering,Manager,898069.0,9.0,Hyderabad,3.86,2023-03-25
EMP_0855,Employee_855,49.0,,Senior,712038.0,27.0,Delhi,3.75,2014-06-09
EMP_0856,Employee_856,28.0,Operations,Mid,893462.0,0.0,Mumbai,4.57,2019-07-15
EMP_0857,Employee_857,22.0,HR,Junior,763608.0,2.0,Delhi,3.76,2012-07-29
EMP_0858,Employee_858,53.0,Marketing,Junior,793577.0,7.0,Mumbai,2.14,2022-03-20
EMP_0859,Employee_859,34.0,HR,Junior,630790.0,7.0,Bangalore,3.78,2015-01-16
EMP_0860,Employee_860,51.0,Finance,Junior,560655.0,26.0,Chennai,2.22,2013-05-05
EMP_0861,Employee_861,44.0,Marketing,Senior,656022.0,19.0,Pune,4.04,2015-12-17
EMP_0862,Employee_862,40.0,Product,Senior,493682.0,21.0,Ahmedabad,3.48,2013-03-11
EMP_0863,Employee_863,53.0,Sales,Mid,665082.0,14.0,Pune,1.31,2011-08-08
EMP_0864,Employee_864,51.0,Sales,Lead,205982.0,23.0,Pune,3.05,2011-05-04
EMP_0865,Employee_865,50.0,Operations,Director,606439.0,6.0,Delhi,2.37,2013-09-21
EMP_0866,Employee_866,50.0,Marketing,Lead,,10.0,Kolkata,2.31,2016-11-24
EMP_0867,Employee_867,51.0,Engineering,Senior,614146.0,6.0,Hyderabad,3.41,2023-05-07
EMP_0868,Employee_868,37.0,Marketing,Mid,859122.0,28.0,Pune,2.29,2022-10-07
EMP_0869,Employee_869,40.0,Finance,Mid,560438.0,3.0,Bangalore,,2016-06-22
EMP_0870,Employee_870,39.0,,Junior,,24.0,Pune,1.28,2019-11-07
EMP_0871,Employee_871,22.0,Design,Mid,468259.0,11.0,Mumbai,3.64,2012-10-15
EMP_0872,Employee_872,35.0,Design,Manager,744293.0,25.0,Delhi,4.24,2020-07-06
EMP_0873,Employee_873,23.0,Product,Lead,,5.0,Kolkata,3.69,2016-10-27
EMP_0874,Employee_874,49.0,Design,Junior,567037.0,13.0,Mumbai,,2019-01-11
EMP_0875,Employee_875,51.0,Sales,Mid,213917.0,11.0,Kolkata,4.8,2016-02-09
EMP_0876,Employee_876,25.0,Marketing,Lead,561843.0,10.0,Mumbai,2.2,2021-03-23
EMP_0877,Employee_877,,Design,Junior,632017.0,18.0,Mumbai,1.08,2022-02-10
EMP_0878,Employee_878,29.0,HR,Mid,,20.0,Ahmedabad,2.73,2021-01-28
EMP_0879,Employee_879,50.0,Operations,Manager,834142.0,4.0,Chennai,1.13,2019-10-27
EMP_0880,Employee_880,24.0,HR,Mid,905254.0,13.0,Chennai,4.82,2011-10-21
EMP_0881,Employee_881,53.0,Design,Junior,786940.0,20.0,Hyderabad,1.84,2023-06-01
EMP_0882,Employee_882,31.0,Product,Mid,515686.0,23.0,Delhi,4.16,2010-11-23
EMP_0883,Employee_883,,Operations,Manager,554279.0,15.0,Bangalore,4.1,2019-09-10
EMP_0884,Employee_884,40.0,Finance,Senior,710837.0,24.0,Bangalore,1.87,2017-03-25
EMP_0885,Employee_885,54.0,HR,Junior,677942.0,12.0,,3.48,2023-07-17
EMP_0886,Employee_886,44.0,Product,Mid,844251.0,24.0,Ahmedabad,1.19,2015-08-14
EMP_0887,Employee_887,,Marketing,Mid,971908.0,28.0,Mumbai,2.93,2010-07-31
EMP_0888,Employee_888,53.0,Marketing,Senior,940077.0,,Chennai,1.06,2012-01-19
EMP_0889,Employee_889,28.0,HR,Lead,824090.0,21.0,Delhi,4.68,2015-02-19
EMP_0890,Employee_890,50.0,Design,Junior,679185.0,24.0,Mumbai,4.9,2022-11-26
EMP_0891,Employee_891,29.0,Product,Manager,802398.0,19.0,Kolkata,1.89,2023-03-03
EMP_0892,Employee_892,22.0,Marketing,Junior,849216.0,21.0,Chennai,1.83,2010-06-19
EMP_0893,Employee_893,24.0,Finance,Mid,577904.0,,Chennai,4.01,2016-01-17
EMP_0894,Employee_894,45.0,Engineering,Junior,520100.0,10.0,Pune,2.01,2022-12-04
EMP_0895,Employee_895,44.0,Design,Mid,,16.0,,4.58,2010-11-26
EMP_0896,Employee_896,29.0,Product,Mid,468542.0,6.0,Ahmedabad,3.3,2013-12-06
EMP_0897,Employee_897,24.0,Finance,Mid,,13.0,Delhi,2.4,2020-07-21
EMP_0898,Employee_898,54.0,Product,Junior,637485.0,25.0,Kolkata,4.33,2021-08-22
EMP_0899,Employee_899,49.0,Operations,Senior,,10.0,Delhi,,2019-12-02
EMP_0900,Employee_900,29.0,Finance,Junior,482471.0,27.0,Delhi,4.65,2016-03-28
EMP_0901,Employee_901,53.0,Design,Lead,705188.0,21.0,,4.71,2014-01-26
EMP_0902,Employee_902,45.0,Operations,Manager,627241.0,8.0,Ahmedabad,1.66,2023-02-17
EMP_0903,Employee_903,35.0,Design,Mid,664443.0,22.0,Mumbai,1.01,2019-10-11
EMP_0904,Employee_904,53.0,Marketing,Mid,804772.0,12.0,Hyderabad,4.94,2021-01-11
EMP_0905,Employee_905,,Engineering,Mid,729679.0,22.0,,4.62,2012-01-18
EMP_0906,Employee_906,,,Junior,827832.0,17.0,,1.22,2020-07-17
EMP_0907,Employee_907,42.0,Design,Mid,611996.0,27.0,Pune,4.33,2017-10-21
EMP_0908,Employee_908,35.0,Marketing,Lead,841768.0,10.0,Hyderabad,2.83,2019-02-28
EMP_0909,Employee_909,52.0,Sales,Senior,653960.0,14.0,Mumbai,2.04,2017-06-23
EMP_0910,Employee_910,39.0,Marketing,Junior,625305.0,24.0,Hyderabad,4.51,2017-03-15
EMP_0911,Employee_911,28.0,,Lead,819228.0,25.0,Bangalore,1.79,2012-05-06
EMP_0912,Employee_912,31.0,Marketing,Mid,469176.0,24.0,Kolkata,4.79,2013-08-10
EMP_0913,Employee_913,28.0,,Lead,903540.0,21.0,Hyderabad,1.82,2017-05-25
EMP_0914,Employee_914,54.0,Engineering,Senior,557684.0,28.0,Delhi,3.45,2019-03-27
EMP_0915,Employee_915,44.0,Marketing,Senior,417283.0,18.0,Mumbai,,2021-02-10
EMP_0916,Employee_916,42.0,Product,Junior,698025.0,0.0,Kolkata,3.18,2016-06-19
EMP_0917,Employee_917,40.0,Design,Junior,543401.0,3.0,Delhi,3.74,2018-12-25
EMP_0918,Employee_918,40.0,Product,Director,903871.0,13.0,Kolkata,1.76,2022-05-04
EMP_0919,Employee_919,,Engineering,Junior,535064.0,13.0,Pune,3.08,2010-10-28
EMP_0920,Employee_920,39.0,HR,Director,647167.0,,Bangalore,2.88,2020-03-14
EMP_0921,Employee_921,23.0,Sales,Mid,,29.0,Pune,1.28,2011-12-23
EMP_0922,Employee_922,22.0,Product,Junior,721937.0,27.0,Delhi,4.27,2017-01-20
EMP_0923,Employee_923,26.0,Engineering,Junior,483391.0,16.0,Delhi,2.34,2015-08-30
EMP_0924,Employee_924,41.0,Operations,Junior,703998.0,2.0,Delhi,3.3,2017-04-02
EMP_0925,Employee_925,32.0,HR,Manager,535748.0,15.0,Chennai,3.06,2012-08-07
EMP_0926,Employee_926,23.0,Engineering,Mid,292959.0,13.0,Bangalore,3.05,2019-01-25
EMP_0927,Employee_927,24.0,Engineering,Mid,619678.0,29.0,Kolkata,1.43,2021-07-17
EMP_0928,Employee_928,,Sales,Mid,612964.0,19.0,Ahmedabad,,2010-01-10
EMP_0929,Employee_929,33.0,Design,Junior,732160.0,28.0,Delhi,2.81,2022-03-03
EMP_0930,Employee_930,41.0,Product,Mid,833400.0,12.0,Delhi,3.93,2020-05-12
EMP_0931,Employee_931,,Operations,Junior,886861.0,14.0,Kolkata,4.36,2019-04-09
EMP_0932,Employee_932,51.0,Finance,Lead,729623.0,13.0,Ahmedabad,3.18,2011-03-21
EMP_0933,Employee_933,30.0,Product,Mid,641792.0,23.0,Pune,1.35,2014-03-17
EMP_0934,Employee_934,43.0,Finance,Mid,385899.0,24.0,Pune,1.95,2021-08-18
EMP_0935,Employee_935,,Engineering,Mid,630303.0,18.0,,1.66,2018-02-11
EMP_0936,Employee_936,,Marketing,Mid,632241.0,5.0,Mumbai,1.5,2021-03-07
EMP_0937,Employee_937,31.0,Operations,Director,570203.0,9.0,Chennai,2.46,2019-12-01
EMP_0938,Employee_938,51.0,HR,Mid,694945.0,26.0,Pune,1.92,2011-02-27
EMP_0939,Employee_939,44.0,Marketing,Junior,768285.0,14.0,Mumbai,1.87,2014-07-26
EMP_0940,Employee_940,53.0,Marketing,Senior,477239.0,20.0,Chennai,1.22,2015-12-28
EMP_0941,Employee_941,38.0,Product,Junior,474902.0,21.0,Delhi,1.07,2022-04-27
EMP_0942,Employee_942,38.0,Operations,Junior,579106.0,19.0,Bangalore,1.41,2012-12-09
EMP_0943,Employee_943,35.0,Design,Director,507715.0,25.0,Hyderabad,1.69,2016-06-17
EMP_0944,Employee_944,30.0,Engineering,Lead,353812.0,5.0,Hyderabad,2.72,2019-10-30
EMP_0945,Employee_945,23.0,Engineering,Director,450511.0,22.0,Delhi,3.04,2020-11-14
EMP_0946,Employee_946,46.0,Engineering,Mid,415151.0,24.0,,1.56,2012-09-21
EMP_0947,Employee_947,30.0,Engineering,Mid,781267.0,9.0,Mumbai,2.7,2010-08-25
EMP_0948,Employee_948,43.0,Product,Junior,855424.0,6.0,Bangalore,2.37,2023-08-28
EMP_0949,Employee_949,25.0,Finance,Junior,,21.0,Kolkata,,2015-05-15
EMP_0950,Employee_950,47.0,Engineering,Lead,681911.0,16.0,,1.03,2013-07-21
EMP_0951,Employee_951,50.0,,Mid,731027.0,17.0,Delhi,2.87,2016-12-20
EMP_0952,Employee_952,44.0,,Lead,376159.0,16.0,Bangalore,3.74,2022-05-10
EMP_0953,Employee_953,32.0,Design,Senior,624146.0,8.0,Ahmedabad,1.91,2010-04-23
EMP_0954,Employee_954,27.0,Engineering,Junior,980027.0,9.0,Bangalore,1.53,2022-05-22
EMP_0955,Employee_955,39.0,Sales,Mid,701572.0,9.0,Pune,,2019-02-25
EMP_0956,Employee_956,42.0,HR,Senior,563204.0,24.0,Ahmedabad,2.1,2012-02-03
EMP_0957,Employee_957,38.0,Marketing,Junior,515972.0,6.0,Chennai,1.89,2015-01-15
EMP_0958,Employee_958,46.0,Finance,Lead,296630.0,15.0,Ahmedabad,4.43,2012-07-18
EMP_0959,Employee_959,33.0,Operations,Mid,670571.0,28.0,Bangalore,4.27,2020-05-08
EMP_0960,Employee_960,44.0,Operations,Junior,892172.0,17.0,,2.79,2012-08-20
EMP_0961,Employee_961,43.0,HR,Senior,477968.0,5.0,Ahmedabad,2.96,2013-06-15
EMP_0962,Employee_962,42.0,Operations,Director,309662.0,26.0,Mumbai,1.87,2021-03-06
EMP_0963,Employee_963,48.0,Sales,Junior,500366.0,19.0,,1.31,2016-07-18
EMP_0964,Employee_964,52.0,,Lead,732239.0,0.0,Mumbai,3.29,2021-05-31
EMP_0965,Employee_965,27.0,Marketing,Junior,535724.0,,Mumbai,1.39,2016-02-18
EMP_0966,Employee_966,48.0,Marketing,Lead,476929.0,11.0,Ahmedabad,2.8,2019-04-27
EMP_0967,Employee_967,33.0,Finance,Senior,602873.0,20.0,Ahmedabad,4.76,2020-10-27
EMP_0968,Employee_968,28.0,Engineering,Mid,634455.0,27.0,Kolkata,4.81,2020-08-04
EMP_0969,Employee_969,31.0,Design,Mid,391741.0,1.0,Kolkata,1.96,2015-06-20
EMP_0970,Employee_970,38.0,Sales,Lead,567407.0,3.0,Bangalore,3.5,2020-03-30
EMP_0971,Employee_971,47.0,Finance,Mid,,,Pune,2.9,2022-05-13
EMP_0972,Employee_972,42.0,Sales,Senior,503864.0,3.0,Kolkata,4.5,2013-03-30
EMP_0973,Employee_973,49.0,Engineering,Junior,447444.0,10.0,Mumbai,2.09,2018-08-09
EMP_0974,Employee_974,23.0,Product,Manager,741188.0,21.0,Kolkata,1.01,2014-04-11
EMP_0975,Employee_975,22.0,Operations,Senior,503341.0,25.0,Chennai,1.65,2023-06-12
EMP_0976,Employee_976,47.0,Operations,Manager,300758.0,3.0,Bangalore,2.4,2021-05-26
EMP_0977,Employee_977,,Design,Junior,,0.0,,2.26,2013-01-23
EMP_0978,Employee_978,42.0,Engineering,Senior,708779.0,6.0,Pune,,2011-07-26
EMP_0979,Employee_979,32.0,Finance,Senior,480597.0,29.0,Hyderabad,3.72,2016-03-13
EMP_0980,Employee_980,32.0,Design,Mid,516050.0,17.0,Pune,2.2,2019-04-23
EMP_0981,Employee_981,,Engineering,Mid,502641.0,8.0,Bangalore,,2017-08-16
EMP_0982,Employee_982,43.0,HR,Junior,548001.0,,Chennai,1.38,2021-05-22
EMP_0983,Employee_983,26.0,Marketing,Senior,766027.0,2.0,Pune,4.59,2015-12-29
EMP_0984,Employee_984,54.0,Design,Mid,582891.0,7.0,Hyderabad,4.74,2010-01-22
EMP_0985,Employee_985,41.0,Design,Junior,725939.0,28.0,Bangalore,4.92,2016-05-06
EMP_0986,Employee_986,40.0,Finance,Senior,454675.0,,Mumbai,4.47,2016-09-11
EMP_0987,Employee_987,38.0,Sales,Mid,542446.0,18.0,Delhi,1.7,2023-03-02
EMP_0988,Employee_988,30.0,HR,Junior,743102.0,3.0,Delhi,1.18,2023-01-03
EMP_0989,Employee_989,47.0,Finance,Director,479159.0,17.0,Mumbai,3.32,2020-12-25
EMP_0990,Employee_990,23.0,Engineering,Manager,,19.0,Kolkata,4.65,2013-05-02
EMP_0991,Employee_991,30.0,Engineering,Mid,505742.0,26.0,Pune,1.71,2020-01-07
EMP_0992,Employee_992,30.0,Engineering,Junior,551750.0,,Ahmedabad,1.03,2022-01-30
EMP_0993,Employee_993,38.0,Product,Lead,850524.0,,Delhi,4.22,2020-11-11
EMP_0994,Employee_994,22.0,Engineering,Mid,534627.0,13.0,Kolkata,1.31,2017-09-28
EMP_0995,Employee_995,46.0,Sales,Mid,621801.0,24.0,Delhi,2.65,2017-06-16
EMP_0996,Employee_996,46.0,HR,Mid,692465.0,17.0,Mumbai,3.72,2022-05-19
EMP_0997,Employee_997,24.0,Operations,Mid,633976.0,,Pune,1.95,2022-03-10
EMP_0998,Employee_998,51.0,Marketing,Senior,638258.0,27.0,Pune,1.34,2018-06-18
EMP_0999,Employee_999,33.0,Sales,Mid,591519.0,28.0,Kolkata,4.08,2020-03-19
EMP_1000,Employee_1000,40.0,Sales,Senior,,15.0,Mumbai,3.52,2017-03-21
